"Pujol 2002, No. 10-3-2.25N"	
-17.65	-95.354
-17.57	-95.399
-18.16	-96.869
-18.17	-96.825
-18.23	-96.847
-18.20	-96.825
-18.20	-96.825
-18.24	-94.819
-18.16	-94.819
-18.22	-94.819
-18.23	-94.841
-18.25	-94.797
-18.83	-99.031
-18.83	-99.009
-18.81	-98.964
-18.83	-98.920
-18.89	-98.920
-18.86	-96.803
-18.87	-96.758
-18.88	-96.758
-18.90	-96.736
-18.82	-96.780
-19.45	-100.101
-19.40	-100.101
-19.41	-100.079
-19.46	-100.056
-19.41	-100.012
-19.65	-100.190
-19.68	-100.212
-19.60	-100.190
-19.66	-100.190
-19.69	-100.190
-19.63	-99.343
-19.66	-99.321
-19.67	-99.343
-19.70	-99.321
-19.63	-99.343
-19.65	-98.385
-19.68	-98.407
-19.69	-98.385
-19.68	-98.407
-19.66	-98.385
-19.71	-98.296
-19.66	-98.296
-19.71	-98.318
-19.72	-98.274
-19.72	-98.274
-19.78	-95.528
-19.78	-95.528
-19.83	-95.528
-19.76	-95.550
-19.78	-95.505
-19.76	-95.327
-19.79	-95.349
-19.82	-95.305
-19.72	-95.372
-19.79	-95.327
-19.59	-89.265
-19.63	-89.287
-19.62	-89.332
-19.62	-89.332
-19.58	-89.376
-19.63	-89.087
-19.58	-89.064
-19.58	-89.087
-19.64	-89.087
-19.59	-89.109
-19.21	-83.136
-19.23	-83.136
-19.24	-83.203
-19.19	-83.225
-19.28	-83.203
-18.89	-77.943
-18.85	-77.966
-18.98	-77.943
-18.87	-77.988
-18.90	-77.943
-18.88	-79.459
-18.90	-79.392
-18.86	-79.414
-18.88	-79.414
-18.86	-79.414
-18.32	-71.636
-18.37	-71.748
-18.30	-71.859
-18.37	-71.792
-18.38	-71.725
-17.93	-66.421
-17.95	-66.421
-17.91	-66.421
-17.90	-66.421
-17.92	-66.421
-17.90	-66.845
-17.86	-66.822
-17.91	-66.822
-17.95	-66.845
-17.88	-66.845
-17.91	-66.934
-17.86	-66.889
-17.94	-66.934
-17.87	-66.867
-17.90	-66.889
-17.48	-61.719
-17.45	-61.697
-17.49	-61.697
-17.49	-61.719
-17.47	-61.697
-17.47	-62.432
-17.47	-62.477
-17.44	-62.454
-17.42	-62.477
-17.53	-62.499
-16.94	-55.568
-16.97	-55.479
-16.98	-55.523
-17.01	-55.501
-16.94	-55.434
-16.53	-50.353
-16.49	-50.375
-16.48	-50.375
-16.46	-50.330
-16.50	-50.353
-16.03	-45.561
-16.04	-45.561
-15.98	-45.583
-16.02	-45.606
-16.00	-45.561
-16.01	-46.721
-16.01	-46.699
-15.99	-46.721
-15.99	-46.699
-15.99	-46.744
-15.15	-37.250
-15.16	-37.294
-15.15	-37.272
-15.12	-37.316
-15.17	-37.316
-15.09	-38.498
-15.20	-38.520
-15.13	-38.520
-15.15	-38.498
-15.09	-38.542
-14.73	-33.617
-14.73	-33.661
-14.69	-33.639
-14.72	-33.639
-14.64	-33.639
-14.08	-28.112
-14.08	-28.134
-14.07	-28.112
-14.14	-28.134
-14.07	-28.112
-13.51	-23.075
-13.46	-23.098
-13.43	-23.120
-13.45	-23.120
-13.45	-23.098
-13.40	-24.056
-13.48	-24.034
-13.39	-24.078
-13.44	-24.056
-13.47	-24.011
-13.43	-24.256
-13.41	-24.234
-13.44	-24.279
-13.43	-24.279
-13.45	-24.234
-12.76	-17.994
-12.75	-17.972
-12.71	-17.972
-12.80	-17.972
-12.77	-18.016
-11.89	-12.846
-11.97	-12.846
-12.02	-12.890
-11.94	-12.890
-11.96	-12.890
-11.25	-9.057
-11.21	-9.035
-11.24	-9.079
-11.18	-9.102
-11.30	-9.102
-10.76	-6.962
-10.82	-6.962
-10.76	-6.940
-10.80	-7.007
-10.82	-6.984
-10.79	-7.787
-10.75	-7.742
-10.78	-7.809
-10.74	-7.809
-10.81	-7.809
-10.75	-8.166
-10.76	-8.143
-10.76	-8.143
-10.77	-8.143
-10.77	-8.143
-10.57	-6.271
-10.58	-6.293
-10.54	-6.316
-10.53	-6.271
-10.54	-6.316
-7.66	0.147
-7.65	0.170
-7.65	0.170
-7.66	0.147
-7.68	0.103
-6.22	3.379
-6.26	3.379
-6.21	3.357
-6.24	3.379
-6.18	3.312
-6.24	2.755
-6.16	2.755
-6.25	2.710
-6.20	2.710
-6.20	2.710
-6.19	2.398
-6.18	2.421
-6.22	2.421
-6.21	2.398
-6.25	2.398
-6.30	2.153
-6.21	2.220
-6.26	2.153
-6.25	2.153
-6.21	2.175
-6.27	1.997
-6.29	1.953
-6.26	1.997
-6.28	1.975
-6.33	2.019
-6.37	1.774
-6.33	1.774
-6.32	1.730
-6.38	1.797
-6.32	1.752
-6.36	1.485
-6.42	1.485
-6.43	1.507
-6.39	1.485
-6.37	1.485
-6.46	1.373
-6.46	1.329
-6.44	1.395
-6.50	1.373
-6.44	1.351
-6.57	1.306
-6.43	1.329
-6.50	1.329
-6.48	1.284
-6.46	1.284
-6.60	1.150
-6.54	1.173
-6.65	1.128
-6.60	1.128
-6.59	1.150
-6.65	1.039
-6.59	1.039
-6.63	1.017
-6.62	1.039
-6.60	1.017
-6.62	1.017
-6.67	0.972
-6.65	0.994
-6.66	0.927
-6.68	0.972
-6.75	0.838
-6.70	0.838
-6.70	0.861
-6.74	0.905
-6.72	0.816
-6.74	0.816
-6.74	0.749
-6.74	0.794
-6.74	0.794
-6.75	0.838
-6.73	0.816
-6.74	0.816
-6.82	0.838
-6.74	0.816
-6.72	0.838
-6.74	0.883
-6.74	0.883
-6.76	0.861
-6.72	0.794
-6.73	0.861
-6.76	0.883
-6.76	0.861
-6.75	0.838
-6.80	0.883
-6.72	0.905
-6.78	0.883
-6.74	0.883
-6.72	0.861
-6.76	0.905
-6.78	0.861
-6.75	0.927
-6.76	0.972
-6.80	0.950
-6.71	0.927
-6.76	0.950
-6.78	1.017
-6.72	1.061
-6.73	1.039
-6.79	1.061
-6.74	1.039
-6.71	1.284
-6.79	1.284
-6.78	1.284
-6.75	1.284
-6.75	1.262
-6.67	1.485
-6.68	1.462
-6.73	1.529
-6.73	1.529
-6.67	1.507
-6.35	2.510
-6.35	2.487
-6.39	2.510
-6.33	2.532
-6.36	2.532
-6.32	2.710
-6.35	2.688
-6.24	2.643
-6.30	2.643
-6.28	2.666
-6.09	3.156
-6.08	3.201
-6.06	3.178
-6.04	3.178
-6.06	3.178
-5.35	2.736
-5.39	2.781
-5.37	2.736
-5.34	2.759
-5.32	2.714
-5.35	2.803
-5.29	2.736
-5.41	2.759
-5.31	2.759
-5.36	2.736
-5.35	2.825
-5.31	2.803
-5.43	2.803
-5.33	2.781
-5.36	2.803
-5.39	2.870
-5.35	2.870
-5.35	2.870
-5.36	2.848
-5.36	2.848
-5.41	2.868
-5.33	2.846
-5.35	2.891
-5.33	2.824
-5.40	2.868
-5.35	2.935
-5.35	2.935
-5.36	2.957
-5.40	2.980
-5.35	2.980
-5.40	2.913
-5.38	2.935
-5.35	2.913
-5.37	2.980
-5.35	2.913
-5.29	3.042
-5.38	2.998
-5.30	3.065
-5.25	3.042
-5.30	2.998
-5.28	1.527
-5.28	1.482
-5.28	1.527
-5.24	1.505
-5.26	1.482
-5.08	2.485
-5.05	2.485
-5.05	2.441
-5.06	2.485
-5.01	2.441
-4.05	5.115
-4.08	5.115
-4.03	5.115
-4.03	5.093
-4.05	5.093
-3.20	6.408
-3.17	6.341
-3.20	6.408
-3.16	6.385
-3.17	6.452
-3.20	5.851
-3.21	5.851
-3.18	5.873
-3.14	5.828
-3.17	5.895
-1.95	8.859
-2.00	8.859
-1.93	8.859
-1.94	8.881
-1.96	8.837
-0.96	11.222
-0.96	11.222
-0.98	11.244
-1.00	11.222
-0.97	11.244
-0.14	13.495
-0.12	13.562
-0.12	13.584
-0.18	13.517
-0.14	13.539
0.54	15.590
0.49	15.612
0.54	15.590
0.53	15.590
0.47	15.545
1.27	18.309
1.29	18.331
1.26	18.353
1.27	18.264
1.27	18.286
1.85	20.315
1.77	20.359
1.79	20.337
1.84	20.315
1.74	20.337
2.35	22.432
2.39	22.387
2.40	22.387
2.36	22.343
2.43	22.387
2.38	21.228
2.44	21.273
2.43	21.228
2.38	21.206
2.37	21.206
2.94	24.750
3.07	24.727
3.05	24.727
2.99	24.750
3.06	24.750
3.45	26.510
3.44	26.510
3.42	26.510
3.46	26.532
3.45	26.488
3.99	29.274
4.02	29.251
4.03	29.207
3.99	29.251
4.03	29.207
4.45	31.146
4.43	31.123
4.49	31.123
4.46	31.146
4.43	31.146
5.07	33.352
5.04	33.397
5.10	33.263
5.03	33.308
4.97	33.308
5.56	35.826
5.59	35.826
5.48	35.826
5.52	35.781
5.59	35.826
5.95	37.564
5.89	37.520
5.86	37.520
5.98	37.497
5.94	37.475
5.96	36.517
5.95	36.561
5.93	36.584
5.98	36.539
5.91	36.539
6.46	39.949
6.39	39.904
6.40	39.927
6.48	39.927
6.40	39.949
6.43	38.857
6.49	38.902
6.39	38.812
6.36	38.879
6.47	38.879
6.92	42.557
6.95	42.579
6.93	42.534
6.85	42.534
6.94	42.534
7.32	44.429
7.34	44.429
7.41	44.406
7.38	44.384
7.39	44.384
7.40	42.490
7.46	42.467
7.41	42.467
7.39	42.423
7.44	42.423
7.37	42.222
7.39	42.200
7.46	42.245
7.42	42.267
7.41	42.245
7.68	44.852
7.65	44.874
7.58	44.852
7.65	44.830
7.69	44.852
8.10	47.571
8.09	47.616
8.02	47.549
8.08	47.571
8.07	47.571
8.40	49.577
8.42	49.621
8.41	49.599
8.43	49.577
8.42	49.555
8.81	50.936
8.69	50.914
8.74	50.914
8.84	50.892
8.80	50.847
9.32	53.655
9.26	53.633
9.31	53.633
9.31	53.611
9.27	53.588
9.84	55.906
9.90	55.884
9.85	55.884
9.78	55.884
9.84	55.839
10.30	58.113
10.31	58.068
10.29	58.068
10.32	58.046
10.25	57.979
10.83	60.542
10.82	60.564
10.87	60.497
10.87	60.497
10.75	60.497
10.86	59.472
10.86	59.517
10.84	59.494
10.89	59.517
10.90	59.472
11.38	62.726
11.32	62.793
11.37	62.748
11.38	62.748
11.37	62.748
11.80	64.799
11.79	64.843
11.73	64.776
11.78	64.799
11.81	64.754
12.23	66.113
12.09	66.069
12.12	66.113
12.24	66.069
12.16	66.047
12.22	62.142
12.27	62.142
12.21	62.142
12.21	62.142
12.28	62.142
12.28	61.897
12.19	61.941
12.19	61.897
12.26	61.897
12.21	61.919
12.64	67.312
12.60	67.312
12.53	67.290
12.59	67.268
12.62	67.268
12.82	69.006
12.84	68.939
12.92	68.962
12.86	68.962
12.86	68.939
13.39	71.190
13.36	71.123
13.38	71.146
13.39	71.146
13.29	71.123
13.33	69.675
13.44	69.653
13.43	69.653
13.30	69.653
13.37	69.608
13.80	73.196
13.82	73.285
13.86	73.330
13.79	73.263
13.76	73.352
14.36	75.514
14.39	75.514
14.36	75.536
14.35	75.514
14.39	75.536
15.06	79.191
15.04	79.191
15.13	79.213
15.10	79.169
15.12	79.213
15.21	76.963
15.11	76.963
15.05	76.963
15.19	76.896
15.14	76.940
15.49	79.904
15.60	79.882
15.58	79.882
15.53	79.860
15.59	79.838
15.92	80.907
15.99	80.907
15.96	80.885
15.85	80.863
15.95	80.818
16.31	82.735
16.28	82.712
16.38	82.690
16.28	82.712
16.21	82.690
16.80	85.298
16.87	85.320
16.94	85.320
16.83	85.253
16.90	85.275
16.95	83.337
16.87	83.292
16.92	83.337
16.98	83.381
16.91	83.337
17.35	86.523
17.34	86.523
17.42	86.501
17.31	86.501
17.32	86.479
17.90	88.685
17.96	88.708
17.96	88.641
17.90	88.663
17.99	88.641
17.99	86.746
17.91	86.702
18.03	86.702
17.98	86.702
17.88	86.679
18.48	90.624
18.58	90.580
18.44	90.602
18.43	90.535
18.56	90.557
18.94	91.560
19.00	91.538
18.92	91.538
18.95	91.538
18.95	91.516
18.98	89.688
18.99	89.688
18.96	89.710
19.00	89.688
18.91	89.710
19.52	93.499
19.58	93.477
19.55	93.455
19.59	93.388
19.62	93.432
19.58	91.427
19.58	91.449
19.68	91.471
19.61	91.382
19.63	91.404
20.06	94.324
20.08	94.279
20.07	94.302
20.05	94.235
20.03	94.279
20.45	96.151
20.52	96.196
20.54	96.107
20.54	96.129
20.52	96.151
20.63	89.869
20.65	89.869
20.63	89.869
20.70	89.869
20.67	89.847
20.44	83.428
20.47	83.428
20.37	83.450
20.46	83.428
20.44	83.450
20.42	83.941
20.45	83.963
20.40	83.985
20.46	84.008
20.47	83.963
20.13	79.751
20.06	79.773
20.17	79.751
20.13	79.773
20.00	79.751
19.70	73.600
19.65	73.622
19.65	73.600
19.69	73.644
19.69	73.644
19.28	67.048
19.32	67.048
19.34	67.048
19.35	67.025
19.34	67.025
19.32	67.471
19.27	67.404
19.36	67.382
19.29	67.404
19.24	67.426
18.67	59.648
18.76	59.648
18.80	59.693
18.73	59.715
18.78	59.693
18.26	54.210
18.27	54.210
18.28	54.210
18.22	54.166
18.28	54.188
18.22	55.458
18.26	55.436
18.27	55.481
18.20	55.458
18.25	55.436
17.88	49.909
17.84	49.909
17.83	50.021
17.87	49.954
17.83	49.909
17.30	43.691
17.24	43.535
17.33	43.513
17.27	43.758
17.32	43.959
17.22	43.156
17.16	43.179
17.24	43.201
17.17	43.268
17.16	43.357
17.21	44.625
17.15	44.692
17.19	44.580
17.21	44.669
17.13	44.625
16.73	38.719
16.75	38.719
16.70	38.719
16.74	38.719
16.70	38.696
16.71	39.365
16.73	39.365
16.66	39.365
16.71	39.343
16.74	39.410
16.22	33.214
16.16	33.236
16.22	33.192
16.20	33.259
16.21	33.236
15.61	28.400
15.61	28.445
15.66	28.400
15.53	28.489
15.64	28.445
15.00	22.472
14.93	22.516
15.03	22.472
14.99	22.516
14.99	22.516
15.00	23.007
14.96	23.029
14.97	22.984
14.97	23.007
14.99	23.007
14.95	23.452
14.99	23.408
14.87	23.408
14.98	23.408
15.01	23.430
14.42	17.881
14.39	17.859
14.41	17.814
14.39	17.925
14.42	17.948
13.77	13.312
13.81	13.334
13.76	13.290
13.85	13.334
13.79	13.357
13.08	9.456
13.18	9.456
13.14	9.434
13.07	9.523
13.18	9.434
12.92	9.456
12.94	9.456
13.02	9.479
12.96	9.479
13.02	9.501
12.67	7.473
12.76	7.451
12.70	7.406
12.63	7.518
12.75	7.473
12.08	4.888
12.09	4.910
12.20	4.910
12.12	4.910
12.16	4.910
11.70	3.016
11.78	2.993
11.69	2.993
11.69	2.993
11.79	3.016
11.71	3.996
11.63	3.996
11.66	4.019
11.70	3.974
11.63	3.996
11.63	5.044
11.70	5.088
11.64	4.999
11.60	4.999
11.73	5.044
11.59	3.461
11.63	3.417
11.61	3.417
11.66	3.395
11.60	3.372
11.39	2.503
11.49	2.525
11.52	2.458
11.46	2.503
11.49	2.525
11.03	0.720
11.06	0.720
11.05	0.720
11.08	0.742
10.98	0.742
11.06	0.876
11.07	0.854
11.02	0.876
11.09	0.876
10.98	0.921
11.03	2.325
11.04	2.280
11.07	2.280
11.03	2.280
11.01	2.302
11.02	2.815
11.08	2.860
11.00	2.860
11.11	2.860
11.03	2.904
10.87	3.178
10.90	3.223
10.84	3.156
10.92	3.223
10.85	3.156
10.85	3.156
10.84	3.156
10.89	3.178
10.86	3.178
10.88	3.178
10.79	2.086
10.74	2.109
10.82	2.131
10.77	2.109
10.77	2.153
9.78	-0.343
9.80	-0.298
9.80	-0.298
9.79	-0.321
9.81	-0.276
7.32	-6.583
7.24	-6.583
7.29	-6.583
7.26	-6.605
7.30	-6.539
7.32	-6.160
7.30	-6.115
7.31	-6.115
7.30	-6.115
7.31	-6.115
7.26	-5.848
7.28	-5.848
7.21	-5.848
7.26	-5.892
7.24	-5.803
5.37	-9.035
5.33	-9.012
5.39	-9.035
5.34	-8.990
5.37	-9.012
4.07	-11.040
4.09	-11.040
4.12	-11.085
4.12	-11.040
4.11	-11.018
3.09	-13.158
3.12	-13.180
3.07	-13.180
3.12	-13.135
3.08	-13.135
2.08	-15.654
2.09	-15.654
2.10	-15.676
2.14	-15.632
2.14	-15.609
2.06	-14.718
2.04	-14.718
2.05	-14.695
2.07	-14.740
2.05	-14.695
1.14	-18.261
1.11	-18.239
1.11	-18.261
1.11	-18.261
1.13	-18.217
0.49	-20.289
0.54	-20.289
0.54	-20.267
0.54	-20.245
0.51	-20.223
-0.15	-22.496
-0.13	-22.518
-0.13	-22.496
-0.11	-22.474
-0.16	-22.474
-0.16	-21.404
-0.20	-21.426
-0.15	-21.404
-0.18	-21.404
-0.13	-21.381
-0.13	-21.159
-0.13	-21.203
-0.13	-21.181
-0.15	-21.203
-0.15	-21.203
-0.78	-24.858
-0.78	-24.858
-0.78	-24.858
-0.80	-24.836
-0.82	-24.814
-0.86	-24.034
-0.86	-24.034
-0.89	-24.034
-0.85	-24.011
-0.84	-24.034
-1.31	-26.730
-1.34	-26.686
-1.31	-26.708
-1.36	-26.686
-1.33	-26.686
-1.85	-28.870
-1.88	-28.870
-1.86	-28.847
-1.89	-28.825
-1.88	-28.870
-2.46	-31.366
-2.46	-31.366
-2.41	-31.366
-2.44	-31.344
-2.44	-31.321
-2.97	-33.684
-3.03	-33.684
-2.97	-33.661
-3.04	-33.639
-3.01	-33.639
-3.51	-35.578
-3.42	-35.556
-3.48	-35.578
-3.41	-35.533
-3.45	-35.511
-4.15	-38.520
-4.12	-38.498
-4.15	-38.498
-4.14	-38.453
-4.13	-38.453
-4.58	-40.704
-4.57	-40.704
-4.60	-40.682
-4.55	-40.659
-4.55	-40.682
-4.97	-41.907
-4.93	-41.885
-4.93	-41.930
-4.87	-41.885
-4.86	-41.885
-5.38	-44.091
-5.40	-44.069
-5.33	-44.069
-5.37	-44.069
-5.35	-44.025
-5.39	-42.554
-5.39	-42.598
-5.41	-42.598
-5.38	-42.554
-5.41	-42.576
-5.98	-46.855
-6.01	-46.877
-6.00	-46.855
-6.03	-46.855
-6.01	-46.810
-6.45	-48.816
-6.45	-48.861
-6.42	-48.839
-6.43	-48.839
-6.40	-48.794
-6.98	-51.491
-6.97	-51.468
-7.00	-51.468
-6.95	-51.446
-7.02	-51.468
-7.30	-53.140
-7.33	-53.095
-7.32	-53.118
-7.32	-53.118
-7.32	-53.118
-7.82	-55.257
-7.88	-55.257
-7.83	-55.213
-7.89	-55.257
-7.87	-55.257
-8.29	-57.419
-8.30	-57.419
-8.30	-57.374
-8.28	-57.397
-8.27	-57.374
-8.91	-59.180
-8.92	-59.224
-8.89	-59.202
-8.93	-59.224
-8.91	-59.224
-9.33	-62.456
-9.32	-62.478
-9.34	-62.478
-9.28	-62.411
-9.30	-62.411
-9.83	-65.353
-9.80	-65.286
-9.79	-65.286
-9.81	-65.286
-9.82	-65.264
-10.33	-67.091
-10.38	-67.114
-10.33	-67.091
-10.32	-67.069
-10.34	-67.069
-10.40	-65.175
-10.36	-65.219
-10.41	-65.197
-10.39	-65.197
-10.38	-65.241
-10.45	-63.857
-10.43	-63.835
-10.44	-63.835
-10.44	-63.857
-10.41	-63.835
-10.65	-66.666
-10.63	-66.688
-10.67	-66.666
-10.66	-66.688
-10.62	-66.666
-10.89	-68.850
-10.88	-68.872
-10.91	-68.872
-10.87	-68.805
-10.93	-68.850
-10.96	-67.624
-10.95	-67.602
-10.98	-67.602
-10.92	-67.602
-10.97	-67.602
-11.31	-71.323
-11.35	-71.368
-11.33	-71.301
-11.37	-71.279
-11.35	-71.279
-11.85	-72.839
-11.84	-72.861
-11.87	-72.839
-11.85	-72.817
-11.90	-72.817
-12.29	-75.848
-12.29	-75.781
-12.25	-75.781
-12.26	-75.736
-12.25	-75.692
-12.32	-73.641
-12.35	-73.686
-12.30	-73.686
-12.36	-73.664
-12.32	-73.664
-12.69	-77.341
-12.71	-77.296
-12.71	-77.274
-12.69	-77.274
-12.70	-77.274
-13.14	-79.436
-13.16	-79.414
-13.16	-79.414
-13.19	-79.369
-13.19	-79.324
-13.22	-77.385
-13.25	-77.430
-13.19	-77.408
-13.23	-77.452
-13.17	-77.363
-13.89	-81.776
-13.90	-81.731
-13.88	-81.731
-13.87	-81.709
-13.85	-81.709
-14.35	-83.737
-14.32	-83.737
-14.34	-83.737
-14.35	-83.737
-14.37	-83.715
-14.85	-85.921
-14.83	-85.899
-14.86	-85.899
-14.84	-85.854
-14.85	-85.877
-14.93	-83.737
-14.88	-83.715
-14.94	-83.737
-14.91	-83.782
-14.93	-83.759
-15.49	-87.927
-15.55	-87.882
-15.49	-87.905
-15.53	-87.882
-15.49	-87.882
-15.57	-85.966
-15.58	-85.988
-15.58	-85.943
-15.56	-85.943
-15.56	-85.988
-15.54	-85.253
-15.57	-85.253
-15.58	-85.275
-15.57	-85.253
-15.58	-85.230
-15.98	-89.420
-16.00	-89.420
-16.00	-89.398
-16.00	-89.398
-16.04	-89.353
-16.76	-92.696
-16.72	-92.674
-16.73	-92.652
-16.73	-92.629
-16.76	-92.652
-16.78	-90.089
-16.77	-90.111
-16.79	-90.044
-16.82	-90.066
-16.80	-90.044
-17.26	-94.212
-17.29	-94.256
-17.25	-94.190
-17.28	-94.167
-17.26	-94.167
-17.75	-95.504
-17.76	-95.504
-17.77	-95.460
-17.77	-95.460
-17.80	-95.460
-17.85	-93.276
-17.78	-93.253
-17.80	-93.253
-17.82	-93.231
-17.80	-93.276
-18.37	-96.975
-18.35	-96.953
-18.35	-96.931
-18.33	-96.908
-18.33	-96.886
-18.83	-97.845
-18.83	-97.822
-18.82	-97.822
-18.82	-97.822
-18.79	-97.800
-18.83	-95.861
-18.85	-95.861
-18.79	-95.861
-18.80	-95.861
-18.83	-95.861
-19.25	-99.627
-19.27	-99.627
-19.27	-99.561
-19.28	-99.561
-19.32	-99.561
-19.78	-100.987
-19.82	-100.965
-19.77	-100.987
-19.76	-100.942
-19.74	-100.920
-19.84	-95.818
-19.86	-95.818
-19.89	-95.818
-19.90	-95.840
-19.93	-95.862
-19.80	-90.647
-19.81	-90.692
-19.84	-90.692
-19.86	-90.647
-19.86	-90.670
-19.72	-89.087
-19.66	-89.065
-19.68	-89.065
-19.69	-89.087
-19.71	-89.087
-19.68	-89.020
-19.72	-89.020
-19.75	-89.020
-19.76	-88.998
-19.74	-88.998
-19.24	-82.268
-19.27	-82.268
-19.26	-82.312
-19.27	-82.268
-19.23	-82.268
-19.23	-83.582
-19.19	-83.538
-19.20	-83.538
-19.24	-83.560
-19.25	-83.560
-18.92	-78.301
-18.91	-78.345
-18.92	-78.345
-18.92	-78.412
-18.97	-78.523
-18.41	-71.481
-18.45	-71.280
-18.45	-71.147
-18.49	-71.102
-18.42	-71.124
-17.92	-65.196
-17.94	-65.285
-17.94	-65.241
-17.95	-65.285
-17.88	-65.241
-17.84	-65.976
-17.87	-65.954
-17.88	-65.932
-17.90	-65.932
-17.92	-65.954
-17.89	-66.266
-17.89	-66.244
-17.88	-66.199
-17.89	-66.177
-17.92	-66.132
-17.46	-60.338
-17.47	-60.338
-17.47	-60.360
-17.52	-60.338
-17.50	-60.338
-17.14	-56.482
-17.17	-56.460
-17.16	-56.460
-17.17	-56.415
-17.13	-56.371
-16.48	-49.751
-16.50	-49.774
-16.49	-49.729
-16.53	-49.774
-16.46	-49.751
-16.00	-44.960
-16.00	-44.960
-15.98	-45.004
-16.00	-45.027
-16.03	-45.049
-16.04	-45.829
-15.97	-45.784
-15.98	-45.784
-16.00	-45.784
-16.01	-45.807
-15.99	-46.833
-16.01	-46.856
-16.00	-46.811
-15.97	-46.856
-15.97	-46.833
-15.99	-46.967
-16.03	-46.967
-15.98	-47.012
-15.98	-46.967
-15.99	-46.945
-15.40	-38.832
-15.34	-38.810
-15.35	-38.855
-15.38	-38.877
-15.35	-38.832
-14.77	-33.105
-14.73	-33.082
-14.73	-33.105
-14.73	-33.105
-14.77	-33.082
-14.11	-27.867
-14.13	-27.890
-14.07	-27.867
-14.09	-27.890
-14.14	-27.890
-13.39	-22.585
-13.41	-22.541
-13.45	-22.563
-13.45	-22.541
-13.43	-22.563
-13.38	-23.566
-13.41	-23.566
-13.39	-23.566
-13.38	-23.566
-13.35	-23.566
-13.38	-23.900
-13.42	-23.900
-13.48	-23.923
-13.39	-23.878
-13.40	-23.878
-12.56	-16.590
-12.54	-16.635
-12.59	-16.568
-12.51	-16.635
-12.56	-16.635
-11.77	-11.620
-11.70	-11.665
-11.71	-11.643
-11.72	-11.665
-11.72	-11.665
-10.73	-6.673
-10.67	-6.673
-10.70	-6.695
-10.73	-6.717
-10.72	-6.717
-10.69	-7.252
-10.66	-7.275
-10.68	-7.297
-10.69	-7.297
-10.66	-7.297
-7.55	0.058
-7.54	0.080
-7.55	0.058
-7.55	0.058
-7.54	0.080
-7.82	-0.566
-7.82	-0.566
-7.82	-0.566
-7.82	-0.566
-7.82	-0.566
-6.36	2.866
-6.35	2.821
-6.36	2.888
-6.40	2.843
-6.36	2.799
-6.37	2.398
-6.36	2.442
-6.33	2.398
-6.41	2.420
-6.34	2.353
-6.43	1.328
-6.50	1.306
-6.47	1.350
-6.46	1.328
-6.46	1.350
-6.45	1.350
-6.51	1.350
-6.45	1.328
-6.43	1.328
-6.48	1.328
-6.50	1.462
-6.46	1.417
-6.47	1.462
-6.46	1.417
-6.47	1.350
-6.91	0.147
-6.96	0.147
-6.93	0.169
-6.97	0.125
-6.91	0.169
-7.00	0.169
-6.91	0.147
-6.93	0.191
-6.94	0.191
-6.95	0.191
-6.91	0.191
-6.90	0.169
-6.97	0.214
-6.92	0.214
-6.92	0.236
-6.92	0.370
-6.98	0.347
-6.94	0.370
-6.92	0.347
-6.89	0.325
-6.97	0.481
-6.92	0.481
-6.92	0.459
-6.96	0.481
-6.92	0.459
-6.92	0.682
-6.91	0.704
-6.89	0.704
-6.90	0.726
-6.96	0.771
-6.90	0.771
-6.90	0.793
-6.90	0.815
-6.91	0.771
-6.94	0.793
-6.94	0.882
-6.88	0.838
-6.86	0.860
-6.90	0.882
-6.90	0.882
-6.91	0.905
-6.93	0.905
-6.87	0.927
-6.90	0.971
-6.95	0.927
-6.90	0.971
-6.90	0.971
-6.89	0.994
-6.87	1.038
-6.87	1.016
-6.86	1.016
-6.89	1.061
-6.82	1.105
-6.84	1.061
-6.89	1.061
-6.89	1.194
-6.82	1.150
-6.83	1.172
-6.87	1.194
-6.84	1.172
-6.81	1.239
-6.80	1.239
-6.82	1.217
-6.84	1.217
-6.78	1.261
-6.80	1.239
-6.77	1.217
-6.80	1.239
-6.77	1.217
-6.76	1.239
-6.84	1.306
-6.80	1.306
-6.81	1.261
-6.82	1.328
-6.83	1.283
-6.82	1.306
-6.83	1.373
-6.76	1.306
-6.77	1.350
-6.82	1.328
-6.79	1.373
-6.77	1.417
-6.73	1.395
-6.74	1.395
-6.72	1.373
-6.70	1.529
-6.68	1.551
-6.68	1.529
-6.74	1.529
-6.68	1.551
-5.81	2.892
-5.77	2.892
-5.76	2.914
-5.78	2.914
-5.78	2.914
-5.76	2.892
-5.73	2.869
-5.77	2.892
-5.76	2.936
-5.73	2.914
-5.71	1.398
-5.67	1.354
-5.68	1.376
-5.71	1.398
-5.77	1.421
-5.59	2.468
-5.57	2.424
-5.56	2.491
-5.55	2.446
-5.62	2.491
-4.67	4.340
-4.73	4.385
-4.69	4.385
-4.73	4.318
-4.67	4.385
-4.68	3.917
-4.65	3.961
-4.72	3.984
-4.69	3.939
-4.67	3.961
-3.09	6.680
-3.10	6.636
-3.11	6.658
-3.17	6.614
-3.09	6.614
-1.94	8.820
-1.92	8.842
-1.89	8.820
-1.90	8.775
-1.93	8.798
-1.97	8.018
-1.87	8.018
-1.87	8.018
-1.91	7.973
-1.92	7.995
-0.76	11.071
-0.80	11.138
-0.86	11.093
-0.88	11.049
-0.82	11.093
0.08	13.433
0.11	13.389
0.04	13.411
0.06	13.411
0.05	13.389
