"Aboutaha et al 1999, Test ORC3"	
-8.21221	-133.9973344
-8.4486997	-139.2188416
-8.4871087	-139.2188416
-8.4858284	-139
-8.4977169	-138.7473536
-8.506679	-138.5956768
-8.4940589	-138.41064
-8.4830849	-138.3430304
-8.4894864	-138.208256
-8.4971682	-138.090384
-8.4739399	-138.0063168
-8.5090567	-137.8884448
-8.5118002	-137.85464
-7.3673949	-109.4212448
-5.4037805	-67.7145728
-4.0777555	-44.38499072
-3.2461092	-30.79154688
-2.6985066	-22.20090208
-2.2915541	-16.861256
-2.0108026	-13.91347744
-1.7752274	-11.79106976
-1.6075081	-10.30877376
-1.4953904	-8.94439424
-1.311393	-7.05781952
-0.7184312	-0.42109216
0.47826521	16.87809168
1.71786996	36.67026387
2.77387969	54.003168
3.13823478	61.80211328
4.58001719	84.25570624
6.01131943	107.5178122
7.32309652	131.5379462
8.22808572	144.2891613
8.22362296	143.4469325
8.23584068	142.9584531
8.67075859	150.3531197
8.66240006	149.2413866
9.13569039	156.1981475
9.09226993	155.3390608
9.09770206	154.7831942
9.11301079	154.4126314
9.10386579	154.143127
9.10845658	153.9578234
9.05803105	153.7725197
9.07361413	153.6041184
9.07246186	153.469344
9.08301519	153.3177562
9.06712118	153.1324525
9.02397507	151.2458778
9.02754162	151.2458778
9.02020733	151.2122064
9.0237373	151.2290643
9.02435916	151.1448192
7.46830083	118.3993104
5.73817657	89.27531872
4.6871783	68.35459552
3.73831139	53.4809728
3.0496746	43.25642192
2.62920579	35.45746774
2.28842651	29.42717181
1.99015319	24.77811776
1.7415738	21.25763696
1.55265639	18.46146403
1.45412816	16.35591427
1.31865413	14.63778531
1.21220633	13.30707715
1.14899609	12.19534848
1.13357762	11.21837197
1.11431825	10.32561834
0.99481139	9.31495712
0.81503898	6.198741696
-0.2716065	-6.70407008
-1.7391961	-22.52098016
-3.4721736	-44.8229408
-4.9761603	-70.9825184
-6.5218482	-98.6575296
-7.7844069	-124.7161376
-8.4364454	-136.8774144
-8.4894864	-136.591408
-9.1887131	-150.4206848
-9.2252931	-150.4037824
-9.4939732	-156.2484544
-9.5292729	-155.8276736
-9.8471531	-161.0660832
-9.8429464	-160.6786624
-9.8597732	-160.4091136
-9.8718446	-160.2071744
-9.8440438	-160.0047904
-9.8691011	-159.8197536
-9.8798922	-159.6680768
-9.860139	-159.5502048
-9.8493479	-159.4492352
-9.8681866	-159.2637536
-9.8687353	-159.162784
-9.8654431	-159.0951744
-9.8553836	-159.0280096
-8.320121	-121.9703872
-6.1639129	-76.5576416
-4.6807768	-49.7584416
-3.6878127	-34.32890784
-3.0491259	-24.57600064
-2.5501747	-18.343552
-2.2670455	-14.77251968
-2.0647581	-12.5996272
-1.8842358	-11.13414464
-1.7569374	-10.0055536
-1.6894473	-9.24756992
-1.6247007	-8.64117408
-1.5579422	-8.10216544
-1.545505	-7.57997024
-1.4754543	-7.1083488
-1.411988	-6.50195296
-1.283958	-5.4912784
-0.9501655	-1.8023296
-0.0409696	10.89832947
1.13297405	29.98303837
2.23787295	46.372624
2.31730642	46.59159904
2.30342431	46.28842336
2.76683804	55.18224384
4.02579361	76.10301152
5.50984421	98.97769664
6.83393047	121.1281139
8.28763796	144.1712448
8.583497	147.8096198
9.02734043	154.4800186
9.08018024	154.7495229
9.44737028	160.2913306
9.42955582	159.7859933
9.44552299	159.4491018
9.43348817	159.1627395
9.44029205	158.9774803
9.41168649	158.7753632
9.43901175	158.590015
9.43592074	158.4047558
9.44674842	158.2700259
9.42130703	158.1352515
9.43994454	158.1015357
9.41556397	157.9836637
9.43070809	157.9499478
8.36156614	134.1656467
6.05488621	99.75253824
4.92942935	75.58081632
3.96247363	58.21426752
3.1007037	46.5073984
2.58037149	37.69777411
2.22137537	31.02738874
1.86693346	25.88984643
1.56077715	21.94825568
1.36578746	18.93310771
1.25902873	16.62542749
1.13601019	14.7893865
1.00379178	13.32392173
0.93182063	12.26272678
0.91058594	11.25206112
0.79682214	10.35930749
0.78434836	9.53393216
0.7102007	8.169534848
0.08171972	-0.21897504
-1.2740814	-14.43567264
-2.8556177	-33.03187104
-4.4867199	-57.4899552
-6.0225312	-85.0644416
-7.4261058	-112.0993856
-7.8277542	-118.0285696
-7.8319609	-117.7928256
-7.8279371	-117.5401792
-8.1302708	-125.6088512
-9.4014258	-150.2521056
-9.7244272	-155.4233504
-10.0038984	-160.190272
-10.0624264	-160.1395648
-10.0543788	-159.870016
-10.0532814	-159.6173696
-10.0744978	-159.4994976
-10.0726688	-159.398528
-10.0712056	-159.162784
-10.0715714	-159.0280096
-10.0622435	-158.9439424
-10.0574881	-158.8594304
-10.0810822	-158.7753632
-10.0563907	-158.691296
-10.075961	-158.5729792
-10.0472457	-158.5227168
-8.5470999	-122.8123936
-6.2897481	-76.6421536
-4.7244899	-49.5396
-3.7638991	-33.9751584
-3.1133238	-24.17172192
-2.6330284	-17.98980256
-2.3358159	-14.5367312
-2.134443	-12.41432352
-1.9528233	-10.93202752
-1.8485703	-9.8876816
-1.7690088	-9.06226624
-1.6910934	-8.48958624
-1.6395156	-7.98424896
-1.5782441	-7.61368608
-1.5550158	-7.22626528
-1.534531	-6.92304512
-1.4990484	-6.55248224
-1.4419836	-6.0134736
-1.3086495	-4.98594112
-1.0033894	-1.28017888
-0.0923645	11.23521654
1.09403464	30.1346351
2.36646994	49.50570624
3.56148367	69.65158784
5.04026675	92.25676864
6.3660174	114.036623
7.84803781	136.5238874
9.21826974	158.4216138
9.34412323	158.7247894
10.00236204	170.094767
10.07007162	169.7747334
10.75406275	180.5383152
10.76889594	179.5276406
10.73623	178.9381027
10.76141533	178.4664368
10.74200964	178.1295453
10.73416323	177.843183
10.70612466	177.5905366
10.72072008	177.3378902
10.72018967	177.1189152
10.70018041	177.0346701
10.71505018	176.8662243
10.60869383	172.4698211
10.60713918	172.4192918
10.63296466	172.3687626
10.61536968	172.4024339
10.65661363	169.2356803
8.3085983	125.7434477
6.26191072	96.02991808
5.13414932	74.03113312
4.14998271	57.64154304
3.38902726	46.20417824
2.76455179	37.57986208
2.35931855	30.97685501
2.0601856	25.97406931
1.82097069	22.06616771
1.62722472	19.00048602
1.42409598	16.60857846
1.29244456	14.70516362
1.13966819	13.18916512
1.10866664	11.90899069
1.01716177	10.72988371
0.92130388	9.281267968
0.48345957	2.796172928
-0.7767763	-11.049944
-2.266131	-27.15317184
-3.9936215	-49.808704
-5.459565	-76.1702208
-7.0182388	-103.3572864
-8.2923202	-128.8598944
-9.5142751	-151.885856
-10.6270387	-171.256896
-10.7349497	-171.9138656
-11.0927021	-178.9884096
-11.1225148	-178.8536352
-11.1201371	-178.4666592
-11.136781	-178.1633056
-11.1157475	-177.8937568
-11.1274531	-177.7082752
-11.1413535	-177.506336
-11.1100776	-177.3546592
-11.1139185	-177.18608
-11.1322085	-177.0179456
-11.1351349	-176.950336
-11.1481208	-176.7986592
-11.0937995	-174.306
-11.1320256	-174.2890976
-11.1049564	-174.2552928
-11.1133698	-174.2552928
-11.0164328	-166.8604928
-8.1068596	-106.1702016
-6.1741553	-68.5396768
-4.720649	-45.7494592
-3.778714	-32.13911296
-3.1819113	-23.39688032
-2.818489	-17.85507264
-2.4660407	-14.58726048
-2.2723496	-12.54909792
-2.1108489	-11.13414464
-1.9634315	-10.140328
-1.8749079	-9.38234432
-1.8209524	-8.7254192
-1.7408422	-8.10216544
-1.6856064	-7.47891168
-1.5870233	-6.5861536
-1.3668117	-4.3964032
-0.5850971	4.98594112
0.64521633	22.6051897
1.8275368	41.16771674
3.02399544	60.1345136
4.43307533	81.20686912
5.79668628	102.8013754
7.22374524	124.2780096
8.71661162	146.2599366
10.13114193	168.5956131
10.25847691	169.7073462
10.2579465	169.202009
10.86424171	178.7191277
10.87097243	178.2306038
10.87329526	177.860041
10.88834793	177.5905366
10.88635432	177.4220909
10.86029107	177.2367872
10.8657232	177.051528
10.85933999	176.950425
10.84821967	176.7819792
10.86482699	176.6472493
10.85972408	176.6135779
10.88481796	176.4788035
10.85295678	176.377745
10.85880958	176.2934998
10.84675647	176.2429706
10.85015841	176.1924413
10.84993893	176.1250541
10.85081685	176.0745248
10.84035497	175.9903242
10.85509671	175.8892656
10.86804603	175.906079
10.83623972	175.8050205
10.82989309	175.7376333
10.82725933	175.7039619
10.85211544	175.6365747
10.37150911	163.2559226
7.51600115	120.7069773
5.76204502	91.86934784
4.61083584	70.52753248
3.61726817	54.8453968
2.8713471	44.0818017
2.36158651	35.79435482
1.99170784	29.46086096
1.66029304	24.57598285
1.39609399	20.83652701
1.16048221	17.97297578
0.98630654	15.66529555
0.88388254	13.96401117
0.79329217	12.48170182
0.69372141	11.30259485
0.59468106	10.14033245
0.54418237	8.843308992
0.24707961	4.143721216
-0.8257935	-8.8432912
-2.3632509	-24.30645184
-4.049406	-46.1030752
-5.4818788	-71.672848
-7.1325513	-98.9439808
-8.3971219	-124.6316256
-9.6796167	-147.9947456
-10.8531031	-169.1681152
-11.2990133	-177.2198848
-11.3077925	-178.2811776
-11.5768384	-182.6775808
-11.5638525	-182.2732576
-11.5638525	-182.0037088
-11.5697053	-181.73416
-11.5911046	-181.5660256
-11.5828741	-181.4646112
-11.5623893	-181.2964768
-11.5724488	-181.1617024
-11.5759239	-181.060288
-11.5773871	-180.9255136
-11.5823254	-180.824544
-10.1787508	-144.5417632
-7.4469564	-91.1284
-5.5667444	-58.3995712
-4.310953	-39.50010816
-3.5597827	-27.8438128
-3.0145578	-20.49963104
-2.6522329	-16.1538016
-2.3932465	-13.57658592
-2.2416224	-11.8247856
-2.0556131	-10.67933664
-1.9654434	-9.71923584
-1.9010626	-9.01173696
-1.807052	-8.3379984
-1.764985	-7.748416
-1.6762785	-7.02410368
-1.5380061	-5.60919488
-0.9578473	0.724307872
0.13949783	16.28853597
1.33410918	34.24467162
2.56667228	53.11040992
3.82835306	72.78467008
5.27335451	94.4970928
6.59274024	115.4346739
8.10120799	136.8607789
9.60482889	158.8932352
11.05202514	181.8184941
12.42318986	199.9598845
12.47749287	199.0165971
12.46452526	198.3428586
12.46781746	197.8711926
12.45609357	197.5343011
12.44905192	197.2479389
12.44698515	196.9615766
12.42061097	196.7257437
12.43868149	196.5741558
12.44107748	196.3551808
12.4351881	196.2204509
12.4362855	196.0856765
12.4130572	192.8515357
12.41905632	192.8515357
12.41331326	192.8178643
12.37570902	189.802743
12.38706711	189.7184979
12.38898756	189.802743
12.37210589	189.7184979
10.20196081	152.1891651
7.58542999	114.7946067
5.82236544	88.56786432
4.62877833	68.28720832
3.69013553	53.39677216
2.98578763	43.03744688
2.37689524	35.05320237
1.97252163	28.95552813
1.71433999	24.1548729
1.50298075	20.48279091
1.27689806	17.66977786
1.104716	15.49684979
0.99965824	13.7281871
0.87215865	12.29641149
0.78815268	11.11730451
0.74625029	10.02242042
0.61185537	8.472732768
0.18955756	2.240306368
-0.956567	-11.28573248
-2.5009746	-27.43953408
-4.0916559	-48.7647584
-5.5559533	-74.1321472
-7.213576	-101.0665664
-8.5370404	-126.5015648
-9.7972214	-149.6289408
-10.9606483	-170.3810848
-11.7425458	-185.372624
-11.7955868	-185.0528128
-12.3814155	-195.1591136
-12.5452939	-196.5068576
-13.0292473	-204.390048
-13.0837515	-204.0195296
-13.0811909	-203.5306944
-13.0945426	-203.244688
-13.1049679	-202.8906272
-13.0797277	-202.688688
-13.0925307	-202.4867488
-13.0903359	-202.3181696
-13.0872266	-202.1664928
-13.0837515	-202.0317184
-13.0877753	-201.9476512
-13.075521	-201.7959744
-13.0769842	-201.6781024
-13.1005783	-201.543328
-13.0768013	-201.5095232
-13.081008	-199.6733888
-13.0764355	-199.6400288
-13.0707656	-199.606224
-13.0839344	-199.5893216
-13.0853976	-199.5221568
-10.046697	-133.8118528
-7.6024214	-86.9001312
-5.7774452	-56.5634368
-4.5297014	-38.72526656
-3.729331	-27.54059264
-3.2055054	-20.44910176
-2.9247539	-16.18747296
-2.5982774	-13.64397312
-2.4473849	-11.95951552
-2.2932002	-10.79725312
-2.1688282	-9.83715232
-2.0762808	-8.9780656
-1.997268	-8.2706112
-1.92045	-7.51258304
-1.8079665	-6.1987328
-1.2810316	-1.19593376
-0.1964346	13.12179126
0.96238322	30.69050166
2.27258737	48.78139392
3.40846953	67.25972032
4.88984979	88.26464416
6.15795036	108.6464032
7.69833416	129.4492544
9.15527898	150.3363062
10.53524119	172.3687626
12.06640683	194.3001603
12.37640404	197.4669139
12.65865532	201.0716176
12.7611159	201.3074506
12.74304538	200.9368877
12.76534089	200.5999962
12.75767738	200.3641632
12.7558118	200.1620461
12.75683604	199.9598845
12.76353018	199.8251546
12.73874723	199.6903802
12.72365798	199.5893216
12.73516239	199.4208758
12.73677191	199.3198173
12.75407425	199.2187587
12.74357579	199.1513715
12.24888616	187.0234102
8.72668941	138.764167
6.64481187	104.940641
5.02000143	80.63414464
3.88722857	62.206392
3.0412612	49.23620192
2.31886107	39.66856726
1.8493019	32.32440774
1.73729394	26.69837718
1.46672997	22.3188319
1.23442868	19.06786432
1.03461043	16.49067088
0.89642948	14.53671786
0.74904866	12.91965635
0.67523022	11.67317107
0.59052923	10.64566083
0.52702635	9.651844192
0.40708053	8.573800224
0.25435903	6.198741696
-0.442618	-4.1942416
-1.9471534	-18.25935136
-3.4624799	-36.72077536
-5.0559047	-60.1009312
-6.6178707	-86.7484544
-8.1968464	-113.0428064
-9.472391	-137.2314752
-9.7483871	-140.6675552
-10.1544251	-148.331904
-11.3063293	-169.6062432
-12.3161202	-187.747856
-13.1009441	-200.0439072
-13.1263672	-199.6902912
-13.3222531	-203.2615904
-13.3063408	-202.8906272
-13.3024999	-202.5877184
-13.3222531	-202.3519744
-13.3035973	-202.1495904
-13.3127423	-202.014816
-13.3160345	-201.896944
-13.3207899	-201.7119072
-13.3348732	-201.5935904
-13.3083527	-201.4757184
-13.3268256	-201.3916512
-13.337068	-201.2737792
-13.3251795	-201.223072
-13.3125594	-201.1390048
-10.1591805	-133.2393952
-7.5470027	-85.43496
-5.5764381	-54.9296864
-4.3740535	-37.36088704
-3.6150185	-26.37833024
-3.1116777	-19.53948576
-2.7738614	-15.54736128
-2.5609658	-13.1723072
-2.3568494	-11.58895264
-2.2469265	-10.51089088
-2.1115805	-9.65184864
-2.0545157	-8.99492352
-1.9915981	-8.48958624
-1.9389229	-8.0684496
-1.8975875	-7.69788672
-1.8646655	-7.32732384
-1.8562521	-6.92304512
-1.7940661	-6.50195296
-1.6984094	-5.82816992
-1.5341652	-4.09318304
-0.9073669	3.284656736
0.25787071	18.88257398
1.45001291	36.19862019
2.61770138	54.49164736
3.88825281	73.5089824
5.31937215	94.51395072
6.55107562	114.8619939
8.11768728	135.4795414
9.56342033	156.2823482
11.02444382	178.4664368
12.49728265	200.2125754
13.89021247	218.421353
13.97696194	218.2360493
14.00057433	217.5791242
13.18899216	222.750369
13.17699392	221.9923853
13.17333592	221.5207194
13.16664178	221.1501565
13.17055584	220.8301229
13.15872221	220.577432
13.16512371	220.3921283
13.14602895	220.1394819
13.13626209	219.9710362
13.14838836	219.8531197
13.14451088	219.7015318
13.146852	219.5668019
13.07875833	215.3725158
10.25293504	166.6585091
8.03565663	126.5182893
6.0441134	97.41115552
4.53123776	75.3786992
4.19667708	58.46691392
3.4068783	46.74323136
2.78898723	37.88306
2.23982998	31.02738874
1.88147401	25.7719344
1.68361279	21.67874246
1.46085888	18.59622064
1.27872706	16.22115766
1.1244692	14.26720909
1.01222347	12.8185889
0.93423491	11.57210362
0.81864211	10.51090867
0.73761741	9.601310464
0.67601669	8.607489376
0.47978328	6.434561312
-0.3008705	-3.57103232
-1.7530965	-17.26549024
-3.1853864	-34.95211712
-4.832218	-56.8160832
-6.2895652	-82.5375328
-7.9442615	-108.9497568
-9.265714	-133.4582368
-10.5562564	-155.4571552
-11.6765189	-175.2658784
-12.6939916	-192.5819424
-13.5486833	-207.1357984
-13.8468103	-211.0771712
-14.3333243	-218.303392
-14.4430643	-219.533264
-14.747227	-223.6770208
-14.7479586	-223.1210208
-14.7821609	-222.7838624
-14.7607616	-222.4809536
-14.7964271	-222.1437952
-14.7730159	-221.9587584
-14.763688	-221.7563744
-14.79661	-221.6051424
-14.7834412	-221.4872704
-14.7794174	-221.3017888
-14.7567378	-221.2177216
-14.781978	-218.0507456
-14.756372	-218.0338432
-14.765517	-217.9835808
-12.9809617	-179.797056
-9.6642531	-117.7759232
-7.3994024	-76.8609952
-5.6508784	-50.3308992
-4.5558561	-34.85105856
-3.8800406	-25.09815136
-3.4094389	-18.94994784
-3.1023498	-15.27785696
-2.8616534	-13.05439072
-2.6915564	-11.47103616
-2.5849257	-10.47721952
-2.4643946	-9.56760352
-2.3945268	-8.9780656
-2.2886277	-8.37166976
-2.2357696	-7.79894528
-2.1657189	-7.20940736
-2.0788414	-6.35032064
-1.8258907	-4.46374592
-1.1464172	3.672077536
0.05349825	19.70794931
1.24862172	36.63657472
2.40379983	54.3232016
3.67072984	72.96997376
5.12301071	93.200056
6.35213529	112.9248899
7.91876524	133.188688
9.41432025	153.4525306
10.94608946	174.6259002
12.33695251	195.6814422
13.45615419	215.5072902
14.7973416	231.6105181
14.14084034	230.8356765
14.14404109	230.2798099
14.13485951	229.8418598
14.1335975	229.5049683
14.12686678	229.235464
14.10201067	229.016489
14.11168608	228.7975139
14.12275153	228.6627395
14.11455761	228.5111517
14.11430155	228.3595638
14.11625858	228.2585053
14.10197409	228.0563437
14.09421913	227.9552851
14.09771252	227.8373686
14.09359727	227.7194522
14.12679362	227.6857808
11.76542659	186.8717779
8.86849178	141.1224077
6.65437754	107.8210323
5.1607064	83.4471488
4.01304548	64.41300032
3.63821022	51.0216736
2.95359723	41.03296013
2.38625972	33.36875811
1.98890947	27.43952963
1.70393298	22.94207677
1.49601226	19.45528512
1.25460255	16.77702422
1.13330327	14.73885277
0.97789314	13.03756838
0.88988166	11.75739395
0.76852751	10.67934998
0.707823	9.803440928
0.67897967	8.9780656
0.57730556	7.933715232
0.43303404	5.743942592
-0.2748987	-3.68890432
-1.7823605	-17.33287744
-3.211724	-34.93530368
-4.8040514	-57.0184672
-6.3720531	-82.7230144
-7.9239596	-109.0507264
-9.3624681	-133.424432
-10.6745927	-155.3726432
-11.7544343	-174.9291648
-12.9202389	-192.0766496
-13.7533484	-206.7145728
-13.8735137	-208.146384
-14.3739281	-216.4338976
-14.719792	-221.0829472
-15.0148097	-225.5634176
-15.0607176	-225.0750272
-15.076447	-224.7378688
-15.0429763	-224.4852224
-15.0442566	-224.2494784
-15.0482804	-224.0475392
-15.0694968	-223.8958624
-15.0521213	-223.761088
-15.0590715	-223.6094112
-15.0555964	-223.5084416
-15.0407815	-223.3736672
-15.0437079	-223.3398624
-15.0466343	-223.2896
-15.0577912	-223.1041184
-12.0858491	-164.4857056
-8.8755883	-106.54072
-6.699627	-68.5396768
-5.1091286	-44.9577152
-4.1099459	-31.1958256
-3.4546152	-22.52098016
-3.0740003	-17.28234816
-2.7509989	-14.23351104
-2.564258	-12.31326496
-2.4199499	-10.96569888
-2.2900909	-10.02241152
-2.2255272	-9.33181504
-2.117982	-8.74223264
-2.0883522	-8.28742464
-2.0459194	-7.98424896
-2.0075104	-7.71474464
-1.9897691	-7.46205376
-1.9508114	-7.293608
-1.9268515	-7.09149088
-1.918621	-6.9735744
-1.9164262	-6.85565792
-1.905818	-6.68721216
-1.8884425	-6.6535408
-1.8705183	-6.56929568
-1.8578982	-6.45142368
-1.8675919	-6.36717856
-1.8322922	-6.28297792
-1.8041256	-6.04714496
-1.7675456	-5.84502784
-1.7254786	-5.50813632
-1.6574398	-5.01961248
-1.5616002	-3.82367872
-1.1380038	0.69061872
-0.2041164	12.90281178
0.25253003	19.05101974
0.24267172	18.89941856
0.79318243	27.45637421
1.98148373	44.5029072
3.07074468	62.1390048
4.52979285	81.88065216
5.8286572	101.6728288
7.24432149	121.5323482
8.79363081	141.4761126
10.14549958	161.672568
11.68837082	182.6607229
12.46966475	203.2782259
13.89740044	222.4977226
14.87106859	232.9580842
14.84734646	232.2337718
14.84440177	231.7621059
14.86188701	231.4420723
15.10538178	236.1248378
15.63860844	241.3297539
15.61501434	240.740216
15.99427578	245.3050205
16.00618257	244.5975661
15.99416604	244.1259002
16.00760919	243.7890086
15.99140425	243.5532202
15.98535026	243.3342451
15.994605	243.1152701
15.99614136	242.9468243
16.01541902	242.795192
15.98860588	242.6267462
15.99123964	242.5256877
16.00435357	242.3235706
15.9455878	239.156817
15.95262945	239.139959
15.93957039	239.0726163
15.95840909	239.0389005
15.94721561	239.0389005
15.94421605	236.0743085
15.56338167	229.4376256
15.12462286	223.2388483
14.72679707	217.158032
14.28489238	211.34672
13.89343151	205.6364666
13.48949686	200.0946589
13.1574602	194.704439
12.7832468	189.4321357
12.43456624	184.2272195
12.11664946	179.207607
11.76652399	174.3058666
11.4575876	169.4715133
11.08761748	164.8224637
10.73460219	160.1228848
10.47982249	155.625423
10.15202911	151.2627357
9.93551209	147.0011069
9.58562439	142.7226202
9.30059303	138.5283786
9.04343563	134.5362541
8.79792896	130.5441296
8.51309879	126.6530637
8.28531513	122.8799142
8.07360838	119.2415392
7.83399109	115.6705069
7.59285573	112.234249
7.37648503	108.8990496
7.17423421	105.5975661
6.97015439	102.4476704
6.71574049	99.39883328
6.50631999	96.40052544
6.28213946	93.45274688
6.08689371	90.58921344
5.86735884	87.82669408
5.63637443	85.01368992
5.39187371	82.33541568
5.22722713	79.72457312
5.07101224	77.09682816
5.26269144	74.6038576
5.10501335	72.17827424
4.27845167	58.332184
3.49799908	46.5747856
2.87853507	37.52932835
2.36756734	30.70734179
2.04868119	25.48558106
1.75679108	21.4092337
1.58806583	18.30986285
1.40397698	15.86742602
1.27973301	14.03138502
1.18091214	12.48170182
1.0891695	11.2689057
1.13034029	10.24139546
1.03534203	9.3654864
0.94643434	8.472732768
0.80810707	7.158869184
0.4446299	2.240306368
-0.614544	-9.58446144
-2.1913249	-24.84550496
-3.7759705	-44.31760352
-5.218137	-67.4281216
-6.8748452	-93.2674432
-8.4594908	-118.7700512
-9.8312408	-142.0486592
-11.1243438	-162.8853152
-12.2352784	-181.3467392
-13.2275109	-197.551248
-14.0476345	-211.2960128
-14.8150829	-223.1548256
-15.0457198	-225.0412224
-15.2920861	-229.808144
-15.7059888	-234.1876448
-15.7326922	-233.682352
-16.1636046	-239.81392
-16.3852794	-242.8794816
-16.4708766	-243.0983232
-16.7026109	-246.2652992
-16.7070005	-245.6923968
-16.7305946	-245.3387808
-16.746324	-245.0016224
-16.7355329	-244.7996832
-16.7521768	-244.6142016
-16.7382764	-244.4460672
-16.7379106	-244.2943904
-16.7797947	-244.1765184
-16.7477872	-244.0248416
-16.746324	-243.923872
-16.7441292	-243.7721952
