Saatcioglu et al. Column BG-9	
51.48672	-7.581987842
50.98713	-7.763209726
50.48753	-8.943641337
49.98794	-9.090413374
49.48834	-10.20193313
48.98875	-11.34790274
48.48915	-11.59804255
47.98956	-12.60620669
47.48996	-13.40762918
46.99037	-14.31242553
46.49077	-15.01048632
45.99118	-15.19172644
45.49158	-16.75116717
44.99199	-17.55260182
44.49239	-18.11284498
43.9928	-19.36219453
43.4932	-19.6123465
42.99361	-20.31041945
42.49401	-20.801769
41.99442	-22.18893617
41.49482	-22.50800608
40.99523	-23.68844985
40.49563	-24.07643769
39.99604	-24.87787842
39.49644	-25.2658541
38.97962	-26.55235866
38.49725	-26.79983587
37.99765	-27.98028571
37.49806	-28.43717933
36.99847	-29.34199392
36.48164	-30.04276596
35.99928	-29.87679027
35.49968	-32.15979939
34.98286	-32.30929483
34.48326	-32.73173252
33.98367	-34.3601155
33.46684	-34.37178723
32.98448	-34.58481459
32.48488	-36.04091793
31.98529	-36.67010334
31.46846	-36.92296049
30.9861	-38.23855319
30.4865	-38.66100304
29.98691	-39.08346505
29.48731	-40.60848024
28.98771	-41.20320365
28.48812	-41.72902128
27.98853	-42.08256535
27.4717	-43.02454103
26.98933	-43.54767173
26.48974	-43.97012158
25.99014	-43.84130091
25.49055	-45.46968389
24.99095	-45.96105167
24.49136	-47.00371429
23.97454	-47.39440122
23.49217	-47.53853495
22.99257	-48.99464438
22.49298	-49.7961155
21.99338	-49.94294225
21.49379	-50.88222492
20.99419	-51.58032827
20.4946	-52.20951976
19.995	-51.7706079
19.46095	-53.78337994
18.99581	-53.9937386
18.49622	-55.44986626
17.99662	-56.63034043
17.49703	-56.84606687
16.99743	-57.13071733
16.49784	-58.0011003
15.99824	-58.80257751
15.49865	-59.01831611
14.99905	-59.99206687
14.49946	-60.5523465
13.98263	-60.66741033
13.48304	-62.29580547
12.98344	-62.78717325
12.48385	-62.52054711
11.98425	-64.83805471
11.48466	-65.15714286
10.98506	-65.92419453
10.48547	-66.82899696
9.985873	-67.45823708
9.486279	-67.22601824
8.986683	-69.0956231
8.487088	-69.58699088
7.987493	-68.97580547
7.487897	-71.67234043
6.971075	-71.92522796
6.488707	-71.0012766
5.989112	-73.59440729
5.489517	-74.05136778
4.989922	-75.5074772
4.490326	-75.72322188
3.990731	-76.04231003
3.491136	-77.56735562
2.991541	-78.09319149
2.491946	-78.41227964
1.975124	-79.76772036
1.492756	-80.22194529
0.9931607	-81.19574468
0.4935656	-81.72158055
-0.006029591	-82.00620061
-0.5056247	-83.49677812
-1.00522	-83.74699088
-1.504815	-85.13422492
-2.021638	-85.49045593
-2.504005	-86.80607903
-3.003601	-87.36638298
-3.503196	-87.61659574
-4.002791	-89.17610942
-4.502386	-89.87416413
-5.001981	-90.29665653
-5.501576	-91.75276596
-6.018399	-92.62583587
-6.500767	-92.94231003
-7.000362	-93.05465046
-7.517184	-94.58237082
-8.016779	-95.31495441
-8.516374	-95.496231
-9.015969	-94.78170213
-9.515564	-97.13367781
-10.01516	-97.76285714
-10.51475	-98.32316109
-11.01435	-99.64145897
-11.51394	-99.9950152
-12.01354	-100.4174468
-12.51313	-100.0130091
-13.02996	-102.0920365
-13.51233	-102.4084498
-14.01192	-101.4182371
-14.51152	-103.8391489
-15.01111	-104.364924
-15.51071	-105.4075988
-16.0103	-105.8300912
-16.5099	-106.321459
-17.00949	-107.1229179
-17.50909	-107.8899696
-18.00868	-108.2779331
-18.50828	-109.1138602
-19.00787	-109.5708207
-19.50747	-110.2
-20.00706	-109.416535
-20.50666	-112.0096657
-21.00625	-112.4665653
-21.50585	-112.5789666
-22.00544	-113.9317325
-22.50504	-114.5953191
-23.00463	-115.1556231
-23.50423	-115.2335562
-24.00382	-114.3122796
-24.50342	-116.8709422
-25.00302	-117.36231
-25.50261	-117.4401824
-26.0022	-118.3105775
-26.51903	-118.9424316
-27.0014	-119.1899696
-27.50099	-120.1292401
-28.00059	-120.4138602
-28.51741	-120.7012158
-29.017	-121.4682067
-29.5166	-121.8561702
-30.01619	-122.7265653
-30.51579	-122.8733739
-31.01538	-122.9167781
-31.51498	-124.235076
-32.01458	-124.4852888
-32.51417	-125.2866869
-33.03099	-125.5740426
-33.51336	-126.6484498
-34.01295	-127.1053495
-34.51255	-127.3555015
-35.01215	-127.9502128
-35.51174	-128.2693009
-36.01133	-128.8296049
-36.51093	-129.0797568
-37.01052	-130.0879635
-37.51012	-129.7523404
-38.00972	-131.1395137
-38.50931	-131.527538
-39.00891	-132.5357447
-39.5085	-132.820304
-40.00809	-131.761155
-40.50769	-133.9408511
-41.00729	-132.9850456
-41.50688	-134.7857143
-42.00648	-135.1392097
-42.50607	-136.6641945
-43.0229	-137.1927052
-43.50526	-136.4754407
-44.00486	-138.103769
-44.50445	-138.5262006
-45.00405	-137.0191489
-45.50364	-139.1987842
-46.00324	-138.3808511
-46.50283	-140.3882067
-47.00243	-139.8458359
-47.51925	-141.1668085
-48.00162	-141.8966565
-48.50121	-142.9048024
-49.00081	-143.4305775
-49.5004	-143.6117933
-50.01723	-144.5192705
-50.51682	-144.0458359
-51.01642	-145.6742249
-51.51601	-146.0621884
-52.01561	-147.0358663
-52.5152	-147.6305167
-53.0148	-147.2949544
-53.51439	-148.5442553
-54.01399	-148.8977508
-54.51358	-149.0789666
-55.01318	-150.0182371
-55.51277	-150.3372644
-56.01237	-151.0697872
-56.51196	-151.45769
-57.01156	-152.4658359
-57.51115	-152.9571429
-58.01075	-151.863465
-58.52757	-153.6668085
-59.00994	-153.5352584
-59.50953	-154.5433435
-60.00913	-153.3119149
-60.50872	-155.6982371
-61.00832	-156.4307599
-61.50792	-156.887538
-62.00751	-157.6544681
-62.52433	-158.1484498
-63.0067	-158.8093617
-63.50629	-159.335076
-64.00589	-159.9297264
-64.50549	-160.0764742
-65.00508	-160.3955015
-65.50468	-161.4725228
-66.00427	-162.273921
-66.50387	-161.2491793
-67.00346	-162.6018237
-67.50306	-163.127538
-68.00266	-162.6196353
-68.50225	-164.2134347
-69.00184	-164.8425532
-69.50143	-165.0237082
-70.00103	-165.8251064
-70.50063	-164.6624924
-71.00022	-166.8421277
-71.51704	-166.8880851
-72.01664	-167.6550152
-72.51624	-167.836231
-73.01583	-168.258541
-73.51543	-168.9220669
-74.01502	-169.5167173
-74.51462	-170.0424316
-75.01421	-168.8453495
-75.51381	-170.4046809
-76.03063	-171.0709422
-76.513	-171.5939818
-77.01259	-170.8448024
-77.51218	-172.2663222
-78.01178	-172.3441337
-78.51138	-173.0075988
-79.01097	-173.1888146
-79.51057	-173.990152
-80.01016	-172.827538
-80.50976	-174.0078419
-81.00935	-174.0167173
-81.50895	-174.9213982
-82.00854	-175.1369605
-82.50814	-175.214772
-83.00774	-175.6370821
-83.50733	-176.024924
-84.00693	-177.205228
-84.50652	-176.042614
-85.00611	-178.84231
-85.50571	-178.6099696
-86.0053	-178.8255927
-86.5049	-179.0066869
-87.00449	-179.8424316
-87.50409	-180.4370213
-88.00368	-179.6533739
-88.50328	-180.8681459
-89.00288	-181.0492401
-89.50247	-178.9907599
-90.00207	-181.3770213
-90.50166	-180.3177508
-91.01849	-181.4317933
-91.50085	-180.8866261
-92.00044	-180.7576292
-92.50004	-181.3521581
-93.01686	-180.1577508
-93.53368	-181.7541641
-94.01605	-182.1737386
-94.51565	-180.9421884
-95.01524	-182.260304
-95.53207	-181.9616413
-96.01443	-181.2442553
-96.51403	-182.56231
-97.01363	-181.847538
-97.51322	-180.9949544
-98.01282	-182.6575684
-98.51241	-181.5982979
-99.01201	-182.0205471
-99.5116	-182.9595745
-100.0284	-183.0055319
-99.49437	-142.7822492
-98.99478	-141.0506991
-98.47796	-137.2835866
-97.99559	-135.761459
-97.49599	-133.065228
-96.9964	-129.7831611
-96.4968	-127.1902128
-95.99721	-124.2527052
-95.49761	-123.3481459
-94.99802	-120.1694225
-94.49842	-116.8184802
-93.99883	-115.9482675
-93.49923	-113.6999392
-92.98241	-110.9320365
-92.48281	-108.5802432
-91.98322	-107.8134347
-91.48363	-105.4961094
-90.98403	-102.9720365
-90.48444	-100.3102128
-89.98484	-99.47446809
-89.48524	-96.43355623
-88.98565	-94.73641337
-88.48605	-92.97039514
-87.98646	-90.34297872
-87.48686	-89.54170213
-86.98727	-87.05209726
-86.48767	-84.42462006
-85.98808	-83.45106383
-85.48848	-81.16820669
-84.98888	-79.40212766
-84.48929	-77.77386018
-83.98969	-76.04231003
-83.4901	-73.483769
-82.99051	-71.57987842
-82.49091	-69.74492401
-81.99132	-67.6687538
-81.47449	-66.00334347
-80.99213	-65.03240122
-80.49253	-63.30079027
-79.99294	-60.8456535
-79.49334	-59.11401824
-78.99374	-57.83031611
-78.49415	-55.82304559
-77.99455	-54.57379939
-77.49496	-53.35899088
-76.99536	-51.73072948
-76.49577	-49.68899696
-75.99618	-48.43973252
-75.49658	-47.15602432
-74.99699	-45.76893009
-74.49739	-44.45075988
-73.9978	-42.99475988
-73.4982	-41.84884498
-72.9986	-40.28948328
-72.49901	-39.31584802
-71.99941	-37.79093009
-71.49982	-36.30046201
-70.98299	-35.4619696
-70.4834	-34.76397568
-69.9838	-33.480231
-69.48421	-32.1964924
-68.98461	-30.8093921
-68.48502	-29.56010334
-67.98543	-28.51754407
-67.48583	-28.33636474
-66.98624	-26.50133739
-66.48664	-25.6655076
-65.98705	-24.5540304
-65.48745	-23.33918541
-64.98785	-22.5722614
-64.47103	-21.52700912
-63.97144	-19.65751368
-63.48907	-18.03189058
-62.98947	-17.6439696
-62.48988	-16.18793313
-61.99028	-16.14455927
-61.49069	-13.62040122
-60.99109	-13.12911246
-60.4915	-11.46634043
-59.9919	-10.66494225
-59.49231	-9.725720365
-58.99271	-8.338589666
-58.49312	-7.847282675
-57.99352	-7.287069909
-57.4767	-5.724971429
-56.99433	-6.166638298
-56.49474	-3.918117933
-55.99514	-2.565427964
-55.49554	-2.211937386
-54.99595	-0.445787416
-54.49636	0.11443769
-53.99676	0.123382857
-53.49717	1.855086322
-52.99757	1.795120365
-52.49797	3.49236535
-51.99838	3.363497264
-51.49878	5.198570213
-50.99919	6.654632219
-50.4996	7.077045593
-49.98277	7.95006079
-49.48318	8.510297872
-48.98358	9.415088146
-48.48399	10.49215198
-47.98439	11.39694833
-47.46757	10.96067477
-46.9852	12.82752584
-46.46838	14.35519757
-45.98601	14.67157447
-45.48642	15.23181763
-44.98682	15.17186626
-44.48722	15.97330699
-43.98763	16.56800608
-43.48803	17.74844985
-42.98844	18.79106383
-42.48885	18.90340426
-41.98925	19.91156839
-41.48965	21.05756231
-40.99006	21.68672948
-40.49046	22.2125228
-39.99087	22.56604863
-39.49127	23.26412766
-38.99168	24.27230395
-38.47486	25.24871125
-37.99249	25.66846201
-37.49289	26.46990881
-36.9933	27.20244985
-36.4937	27.65934347
-35.99411	28.3918845
-35.49451	28.64204863
-34.99492	30.02923404
-34.49532	30.17604255
-33.99573	30.90858359
-33.49613	31.57221277
-32.99654	32.2013921
-32.49694	32.65829787
-31.99734	33.32193313
-31.49775	33.98556231
-30.99816	34.85593313
-30.49856	35.10610334
-29.99897	36.01093009
-29.49937	36.91575684
-28.99977	37.64831003
-28.48295	37.90117325
-27.98336	38.70263222
-27.48376	39.15953799
-26.98417	39.34080851
-26.48457	40.52128267
-25.98498	40.63364742
-25.48538	42.15866869
-24.98579	42.0987538
-24.48619	42.9691307
-23.9866	43.90840729
-23.487	44.33087538
-22.97018	44.92829179
-22.48781	45.21024316
-21.98822	46.11508207
-21.48862	45.98626748
-20.98903	47.20119757
-20.48943	47.62365957
-19.98984	48.28730699
-19.49024	48.67531915
-18.99065	49.75242553
-18.49105	49.83034043
-17.99146	51.11418237
-17.49186	51.05427964
-16.99227	51.95911854
-16.49267	52.65721581
-15.99307	53.14860182
-15.49348	53.98452888
-14.99388	54.51037082
-14.49429	54.65719149
-13.99469	55.66539818
-13.4951	56.60469301
-12.9955	57.02716109
-12.49591	57.82864438
-11.99631	58.21665653
-11.49672	58.39793313
-10.99712	59.09605471
-10.49753	60.24207295
-9.997932	61.14693009
-9.498337	61.5693617
-8.981514	61.9256535
-8.499146	62.86224924
-7.999552	62.63009119
-7.499957	63.19039514
-6.983134	64.7525228
-6.483539	65.38176292
-5.983944	65.56303951
-5.467122	66.53945289
-4.984754	66.89033435
-4.485158	67.6918541
-3.985563	68.1487538
-3.485968	69.67379939
-2.986373	69.78613982
-2.486778	70.72547112
-1.987183	71.49246201
-1.487588	70.8468693
-0.9879924	72.50972644
-0.4883973	72.58765957
0.01119782	74.07823708
0.510793	74.87969605
1.010388	75.30218845
1.509983	76.31039514
2.009578	77.14632219
2.509173	76.87969605
3.008769	78.12911854
3.508364	78.75829787
4.007959	79.14632219
4.507554	80.05112462
5.007149	80.61142857
5.506744	81.20620061
6.023567	81.0456535
6.523162	82.5706383
7.00553	82.99045593
7.505125	83.96419453
8.004721	84.93793313
8.504315	84.01665653
9.003911	84.3012766
9.503506	84.93051672
10.0031	87.2824924
10.51992	87.77653495
11.00229	89.02328267
11.50189	89.68693009
12.00148	90.28164134
12.50108	90.56632219
13.00067	92.0568997
13.50027	92.58273556
14.01709	93.1112462
14.51668	93.80930091
15.01628	94.61082067
15.51587	94.89544073
16.01547	96.21379939
16.51506	95.98158055
17.01466	97.57550152
17.51426	97.99799392
18.01385	98.79945289
18.51344	99.29082067
19.01304	99.92006079
19.51264	100.480304
20.01223	101.2473556
20.51183	101.7387234
21.01142	102.8502736
21.51101	103.4450456
22.01061	103.7641337
22.51021	104.2555015
23.0098	105.2292401
23.5094	105.444924
24.00899	106.6254103
24.50859	107.2201824
25.00818	108.0216413
25.50778	107.8238906
26.0246	109.4204863
26.50697	109.9091793
27.00656	110.4005471
27.50616	111.1331307
28.00575	110.7975684
28.50535	112.3914894
29.00494	113.0551368
29.50454	113.6843161
30.00413	114.6235866
30.50373	115.252766
31.00332	114.9516717
31.50292	116.6144681
32.00251	117.4503951
32.50211	117.9072948
33.00171	117.7440122
33.5013	118.5454711
34.00089	119.312462
34.50049	119.872766
35.00008	118.9858967
35.51691	121.1682675
36.0165	122.0730699
36.5161	122.3232219
37.01569	121.849848
37.51529	122.9958055
38.01488	123.8662006
38.51448	124.185228
39.01407	123.7807903
39.51367	124.23769
40.01326	125.2458359
40.51286	125.806079
41.01245	125.1948936
41.51205	126.9610334
42.01164	127.5557447
42.51124	126.841155
43.01083	128.5040122
43.51043	128.9953191
44.01003	129.5210942
44.50962	130.2536778
45.00922	130.5382371
45.50881	129.7892401
46.0084	131.6243161
46.508	132.2879027
47.0076	132.4002432
47.50719	133.1327052
48.00679	133.658541
48.50638	133.8742249
49.00598	133.9865653
49.50557	134.650152
50.00517	135.1759271
50.50476	135.3571429
51.02158	136.2990881
51.50395	136.96
52.00355	136.658845
52.50314	137.8736778
53.00274	138.6062006
53.50233	139.0631003
54.00193	138.4863222
54.50152	140.0112462
55.01834	140.7119757
55.50071	140.5459574
56.00031	141.175076
56.51713	142.323769
57.01673	142.8494833
57.51632	142.6516717
58.01591	143.5220061
58.51551	144.3923404
59.01511	144.7458359
59.5147	143.9967173
60.0143	145.2116109
60.53112	146.0156839
61.01349	145.8840729
61.51308	146.7199392
62.01268	147.6246809
62.51227	147.2201824
63.01187	148.4694833
63.51146	149.1330699
64.01106	149.4175684
64.51065	149.4954407
65.02747	150.4717325
65.52707	150.8596353
66.00944	151.244924
66.50903	152.0807295
67.00863	152.3308207
67.50822	152.9599392
68.00782	153.623465
68.50742	154.0114286
69.00701	154.1925836
69.50661	154.9250456
70.0062	154.3482067
70.5058	156.1142857
71.00539	156.5021884
71.50498	156.8212158
72.00458	157.2090578
72.50417	156.5978116
73.00377	158.0882675
73.50336	158.2349544
74.00296	158.8640729
74.50256	158.7695441
75.01938	159.7114286
75.50175	160.1655319
76.00134	160.4500304
76.51817	161.5641945
77.00053	161.9838298
77.50013	162.5095441
78.01695	163.2446201
78.51655	163.6325228
79.01614	164.2271125
79.53296	163.825228
80.01533	164.3137386
80.51492	164.9772644
81.01452	165.3306991
81.51411	165.0983587
82.01371	166.3475988
82.51331	166.7354407
83.0129	165.8140426
83.5125	167.4077812
84.01209	168.0024316
84.51169	168.0801824
85.01128	168.2268085
85.51088	168.5457751
86.01048	168.3479027
86.51006	169.4592705
87.00966	170.226079
87.50925	170.2694225
88.00885	170.795076
88.50845	171.3896657
89.00804	171.8119149
89.50764	172.1652888
90.00723	172.0707599
90.50683	172.5964134
91.00642	173.5355015
91.50602	173.5787842
92.00562	174.6902128
92.50521	174.1477204
93.00481	175.6036474
93.5044	175.4746505
94.00399	176.241459
94.50359	176.4914286
95.00318	176.5691185
95.50278	176.1300304
96.0196	177.5541641
96.50197	176.6300304
97.00156	177.0522796
97.50116	177.6812158
98.00076	177.7589666
98.50035	177.5610334
99.01717	178.2615805
99.534	178.7553799
100.0164	177.3832827
99.49954	151.7027964
98.99995	147.4559878
98.48312	146.2730699
97.9663	141.4723404
97.48393	140.1569605
96.98434	138.1497264
96.48474	134.0063222
95.98515	132.7571429
95.48555	128.4069909
94.98595	127.0544681
94.48636	123.7724012
93.98676	120.180304
93.48717	118.8621884
92.98758	117.9575684
92.48798	114.6755015
91.98839	111.4279027
91.48879	110.3164742
90.9892	106.7587842
90.4896	105.1995137
89.99001	103.9502736
89.49041	101.9775076
88.99081	98.69544073
88.47399	97.61586626
87.99162	93.92297872
87.49203	92.88048632
86.99243	91.87246201
86.49284	88.52145897
85.99324	87.75465046
85.47643	84.26316109
84.99406	83.32668693
84.47723	79.97300912
83.99487	79.34662614
83.49527	76.37465046
82.99567	75.91787234
82.49608	72.80808511
81.99648	72.17902736
81.49689	69.44820669
80.99729	66.92413374
80.4977	65.743769
79.9981	63.25416413
79.4985	62.21167173
78.99891	61.5481459
78.49931	58.4727538
77.99973	57.70587842
77.4829	55.11019453
76.98331	53.79201216
76.48371	53.12850456
75.98412	50.36320973
75.48452	49.18285106
74.98492	48.3815076
74.48533	46.40868693
73.98573	45.60732523
73.46891	43.04608511
72.98654	42.35077204
72.48695	41.58387842
71.98735	38.99085106
71.48775	38.70631611
70.98816	38.21504559
70.48856	35.65647416
69.98898	34.64838298
69.48938	34.32938602
68.98978	32.49436474
68.49019	31.24506991
67.99059	30.85716717
67.47377	29.29509422
66.9914	28.35857751
66.47458	27.1066079
65.99221	25.30871733
65.49261	24.98970213
64.99302	24.80851672
64.49342	22.38774468
63.99383	21.99981763
63.49424	19.23449848
62.99464	18.81210942
62.49504	18.42418845
61.99545	18.00180547
61.49585	15.75329483
60.99626	15.262
60.49667	13.25467477
59.99707	12.31545897
59.49747	11.75525228
58.99788	11.26395137
58.49828	8.877610942
57.99869	8.351848024
57.49909	7.791635258
56.9995	7.679331307
56.4999	4.879530699
55.96585	4.038299696
55.48349	3.30848693
54.98389	2.713810942
54.48429	1.051021277
53.9847	-0.129397812
53.4851	-0.758531915
52.98551	-1.21539696
52.46869	-1.64048997
51.98632	-3.920792097
51.4695	-4.518161094
50.98713	-5.11016535
50.48753	-5.601489362
49.97071	-7.43925228
49.48834	-8.100170213
48.98875	-8.72931307
48.48915	-8.841635258
47.98956	-9.918705167
47.48996	-10.85794529
46.99037	-10.76354407
46.49077	-12.70199392
45.99118	-13.19333131
45.49158	-14.44267477
44.99199	-15.3130152
44.49239	-15.94217629
43.9928	-15.98559271
43.4932	-17.88959271
42.97638	-18.41807295
42.49401	-18.66554407
41.99442	-20.15608511
41.49482	-20.7852462
40.99523	-21.24213374
40.49563	-22.0091307
39.99604	-23.18957447
39.49644	-23.71537386
38.99685	-23.96553799
38.49725	-24.8703465
37.99765	-26.08525228
37.49806	-26.6799696
36.99847	-26.89568389
36.49887	-28.07613374
35.99928	-29.01540426
35.49968	-29.74794529
34.98286	-29.93189058
34.48326	-29.59632219
33.98367	-31.50033435
33.48407	-32.1639696
32.98448	-32.00068085
32.48488	-33.56015198
31.98529	-34.01705775
31.48569	-33.64703951
30.9861	-35.61995745
30.46927	-36.25183587
29.98691	-36.01695441
29.47008	-37.51019453
28.98771	-38.44680243
28.48812	-39.24825532
27.98853	-40.01525836
27.48893	-40.64444377
26.98933	-40.79125836
26.48974	-42.10954407
25.99014	-42.77319757
25.49055	-42.98891793
24.99095	-44.10048632
24.49136	-44.79858359
23.99176	-45.04876596
23.49217	-46.05696049
22.99257	-46.92733739
22.49298	-47.34979939
21.99338	-48.18573252
21.49379	-48.98718541
20.97696	-49.48125228
20.4946	-49.21192705
19.995	-51.11595745
19.49541	-51.71069909
18.99581	-52.02979331
18.49622	-54.00274772
17.99662	-54.73530091
17.49703	-54.95104559
16.99743	-55.23568389
16.49784	-56.2783465
15.99824	-56.70080851
15.49865	-56.91654711
14.99905	-57.99366565
14.49946	-59.00186626
13.99986	-59.32097872
13.48304	-60.29740426
12.98344	-60.99550152
12.48385	-61.41799392
11.96703	-62.39440729
11.48466	-62.77975684
10.98506	-62.68541033
10.46824	-64.41987842
9.985873	-65.01191489
9.486279	-65.43440729
8.986683	-66.89051672
8.469861	-67.38455927
7.987493	-67.76990881
7.487897	-69.12267477
6.988302	-69.88966565
6.488707	-70.34662614
5.989112	-69.94218845
