"Aboutaha, Engelhardt, Jirsa and Kreger, Test ORC1"	
6285	
31.22938853	142.7900074
33.50497546	146.394711
35.88121226	149.4772195
38.14302682	152.3912822
40.40630458	155.2211443
42.5716211	158.0004771
44.76881709	160.7966678
46.8661131	163.609672
48.20309381	166.3890048
50.46611551	169.1178083
52.47989938	171.8970966
54.75598014	174.7270032
56.8202627	177.4389043
58.93546462	180.3866829
61.03969254	183.3007901
63.13625695	186.2990979
65.20245996	189.3310771
67.19773435	192.4809728
69.17250565	195.6477264
71.26274172	198.8481514
73.13265645	202.1833507
75.04293721	205.535408
77.00139383	208.9379501
78.81504852	212.2731494
80.6852376	215.7767946
82.54597075	219.2972531
84.23803352	222.6155946
86.11959898	226.035039
87.93806394	229.3028512
89.62103658	232.419031
91.22735583	235.282609
92.92223526	237.3207715
93.02636023	234.6424973
93.08369938	233.5308086
93.10639727	232.8401677
93.11654822	232.3516883
93.10630582	231.8968803
93.11053081	231.5768467
93.11426197	231.3241558
93.13010111	231.0546515
93.12276682	230.7851472
93.14839111	230.6504173
93.13039375	230.4145843
93.1273759	230.2292806
93.13897176	230.0776928
93.12437634	229.9429184
93.14252002	229.7913306
93.12439463	229.690272
93.13169234	229.5386397
93.13953875	229.471297
93.00013237	226.9614685
92.44343964	222.4471933
91.98013565	218.18552
91.4695703	214.1765821
91.02217861	210.3191875
90.32459801	204.6931792
89.49981046	198.4775885
88.7708808	192.5315021
88.0487916	186.8549645
87.20710409	181.2289117
86.46057945	175.906079
85.68063898	170.7180208
84.96317715	165.6815504
84.3088524	160.7798099
83.59087845	155.4738352
82.71826255	149.5446067
81.68357896	142.9921245
80.67479401	136.5238874
79.68590858	130.3588259
78.76659831	124.4295974
77.82625454	118.719344
76.91819262	113.3459821
76.00583255	108.0231494
75.07812717	102.7845619
74.18391078	97.84915008
73.30465561	93.09899744
72.54092008	88.60153568
71.72363143	84.32309344
70.8871017	80.2299104
70.03367201	76.37251584
69.10044305	71.3697168
67.46004953	63.45285504
65.95578848	56.66458432
64.57699683	50.8364144
63.28936254	45.63149824
62.17188012	41.06664928
61.09853147	37.09137382
59.92350871	32.91396346
58.98064092	29.42717181
58.01288044	26.46255312
57.08482755	23.80114125
56.42450368	21.49345658
55.81568445	19.42159597
55.17811334	17.60239955
54.59173594	15.88427059
54.03114744	14.43565485
53.5657401	13.15548042
53.17607165	11.90899069
52.81076548	10.76357286
52.39666159	9.769751776
52.02559407	8.67486768
51.56688087	7.563139008
51.11091117	6.047140512
50.43579069	3.789989568
49.30896208	0.151601184
47.46787239	-4.29530016
45.03173584	-8.658032
42.38447782	-13.29022368
39.49851701	-18.24249344
37.12913896	-23.59899744
34.39977713	-29.3261088
31.80382256	-35.55851296
29.39400532	-41.95940736
26.95638728	-48.663344
24.46497835	-55.4011744
22.01298437	-62.07184
19.56678832	-68.6072864
17.05966828	-75.0586656
14.62479374	-81.2912032
12.17814044	-87.287552
9.62560633	-93.065504
7.01361143	-98.674432
4.54135213	-104.0480608
2.0878035	-109.0507264
-0.4980367	-113.8848128
-3.0218738	-118.5005024
-5.4200586	-122.8969056
-7.9162778	-127.05712
-10.3001964	-130.9820352
-12.7870877	-134.8224384
-15.2562377	-138.4270976
-17.5823599	-141.9814944
-19.7819153	-145.3504096
-22.1855871	-148.6517152
-24.5186595	-151.8017888
-26.6779769	-154.7494784
-29.0008069	-157.7478752
-31.1197034	-160.6284
-33.3194417	-163.3737056
-35.4462029	-166.2035232
-37.5583321	-168.9323712
-39.6152255	-171.6274144
-41.6194437	-174.306
-43.6035429	-176.9165312
-45.4768047	-179.5782144
-47.5785086	-182.172288
-49.3166073	-184.816624
-51.3742323	-187.4614048
-53.185491	-190.1226432
-55.0788718	-192.767424
-56.7697823	-195.496272
-58.4894081	-198.2415776
-60.227141	-201.0042304
-61.7993494	-203.7837856
-63.442523	-206.6300608
-64.889262	-209.4434208
-66.4539715	-212.3070432
-67.9025395	-215.2040256
-69.2967862	-218.0507456
-70.7235891	-220.914368
-71.9682236	-223.7103808
-73.2218202	-226.489936
-74.5515032	-229.218784
-75.6805449	-231.8462176
-76.6855804	-234.4064864
-77.6845802	-236.8324256
-78.6510238	-239.0724384
-79.6300875	-241.2288288
-80.5731199	-243.3007072
-81.4795723	-245.1702016
-82.2938431	-246.9222688
-83.0618402	-248.5391168
-83.7409479	-250.0888
-84.5190045	-251.469904
-85.2231695	-252.6828736
-85.9401375	-253.9123008
-86.6702743	-254.8557216
-87.3919977	-255.6981728
-88.0509864	-256.5908864
-88.3209468	-255.546496
-88.3739878	-254.2325568
-88.4017886	-253.4577152
-88.4478794	-252.9186176
-88.4493426	-252.5311968
-88.4711077	-252.1606784
-88.4758631	-251.8239648
-88.4868371	-251.554416
-88.5043955	-251.318672
-88.508968	-251.0993856
-88.5065903	-250.9312512
-88.4915925	-250.7457696
-88.5168327	-250.6109952
-88.5102483	-250.4255136
-88.5232342	-250.3076416
-88.5261606	-250.1897696
-88.5159182	-250.0380928
-88.5552417	-249.9371232
-88.5250632	-249.8361536
-87.5125288	-237.4724928
-85.7221207	-220.7795936
-84.0712653	-206.3609568
-82.4436382	-192.9524608
-80.9433095	-180.4878304
-79.4934612	-168.9492736
-78.1259179	-158.1183936
-76.9068894	-148.011648
-75.57428	-138.41064
-74.1836913	-128.6744128
-72.50156	-116.4455264
-70.7559624	-105.3281952
-69.1768038	-95.1035776
-67.6572706	-85.8223808
-66.3881275	-77.3160256
-64.9653484	-69.7526464
-63.7005949	-62.9307488
-62.2141666	-55.1992352
-60.7720001	-48.073984
-59.4580465	-41.25195296
-58.1771978	-35.18795008
-56.9839582	-30.33678336
-56.0725675	-26.42885952
-55.3367608	-23.36316448
-54.6876487	-20.83652256
-54.0034198	-18.54566912
-53.5792747	-16.7938688
-53.1787237	-15.34524416
-52.9109581	-14.19983968
-52.6463018	-13.22283648
-52.4147504	-12.51538208
-52.1989284	-11.87531488
-52.0226128	-11.25206112
-51.8872668	-10.72986592
-51.6571786	-10.2077152
-51.4934831	-9.78657856
-51.2915615	-9.31495712
-51.1430467	-8.79276192
-50.9656337	-8.2706112
-50.7640779	-7.46205376
-50.5103956	-6.5861536
-50.1778834	-5.356504
-49.6853337	-3.4867872
-48.8193022	-0.87590016
-47.3785989	2.223461792
-45.4724151	5.423895648
-43.332668	8.860153568
-41.1182977	12.59961386
-38.7239538	16.7264905
-36.4179506	21.03865747
-33.9961717	25.41820275
-31.7468675	29.94934477
-29.4167215	34.54786954
-27.1449206	39.09585613
-25.1004644	43.67753632
-22.8932272	48.309728
-20.7412258	53.00935136
-18.4295527	57.64154304
-16.3071811	62.44218048
-14.1057967	67.19233312
-11.79705	71.90876992
-9.4683672	76.89471104
-7.156877	81.7122064
-4.786493	86.49598592
-2.525849	91.24613856
-0.0561503	95.7941296
2.28806071	100.2073462
4.64814744	104.485833
6.84572752	108.5453446
9.1680454	112.4700819
11.49162529	116.2600448
13.62661699	119.9489936
16.00903581	123.4694522
18.24820735	126.9057101
20.46718673	130.1903802
22.85324526	133.3908051
24.90168868	136.4733581
27.28171151	139.4379501
29.54648905	142.4194
31.67595717	145.1819194
33.86067938	147.9780656
36.03451904	150.7911142
38.22359427	153.4356726
40.43011816	156.0297018
42.57879078	158.6574022
44.79041758	161.2682893
46.84363469	163.8791763
49.09562752	166.4732499
51.34908355	168.9830339
53.35366755	171.5602496
55.6255599	174.1374208
57.65737771	176.7314499
59.77508536	179.3086656
61.92465419	181.9868954
63.085868	181.380544
63.11613795	179.8645322
63.15337639	179.1570778
64.79894598	185.6421283
66.82710579	188.5899069
68.84966886	191.3355683
71.00980931	194.2159597
72.93730096	197.0794931
74.86215885	200.060943
76.8679317	202.9918637
78.80003243	206.0238874
80.70398485	209.0895379
82.60395005	212.1720909
84.38135396	215.3556579
86.18478454	218.4718822
88.15551375	221.6386358
89.98257501	224.7380022
91.68756881	227.7363101
93.4626316	230.6840886
91.53287199	229.2186506
91.5599229	227.8878979
91.55010117	218.0170742
91.54057208	218.0170742
91.56848262	217.9834029
91.56972634	217.9834029
91.56337971	217.949687
91.5568136	217.9160157
91.45464566	217.2422326
91.29662006	215.7094074
91.11119604	214.1428662
90.99137825	212.6942416
90.74920036	211.1782742
90.63241871	209.7465075
90.36200106	207.590384
89.67651015	202.6550166
88.94048397	196.5741558
88.19417881	190.7965597
87.45145849	185.2884234
86.73278952	179.9487328
86.00887132	174.7606746
85.25651217	169.7242042
84.50850604	164.8898509
83.76320683	159.7859933
82.90282694	153.924152
82.02053563	147.7927619
81.1657159	141.8298621
80.19266961	136.15328
79.32780867	130.4936003
78.39977407	124.8506896
77.46371016	119.4436563
76.63420379	114.2218822
75.76824545	109.3369997
74.89738539	104.5532202
74.11541473	100.1062877
73.28700576	95.70988448
72.52502607	91.61670144
71.78343973	87.4561312
70.96578528	82.84075296
70.08162839	78.44439424
69.21916344	74.30068192
68.33806098	70.44328736
67.65280784	66.7206672
66.9657257	63.26759584
66.2674135	59.98292576
65.58344066	56.9003728
65.06135261	53.91892288
64.48766847	51.19011936
63.80305548	48.54556096
63.37252717	45.76622816
61.93198848	39.97176518
60.8067511	35.15426538
59.71792911	31.11161162
58.87318717	27.75957658
58.18641596	24.94655907
57.32824916	22.41989936
56.56074589	20.21328214
56.11209219	18.27617814
55.61890234	16.50751546
55.16013427	14.99151696
54.72841711	13.62711965
54.32204989	12.38063437
53.96307206	11.20152739
53.53440933	10.1066433
53.12209786	9.011754752
52.76222382	7.765269472
52.30294363	6.266115552
51.47486388	4.025813632
50.2413497	0.421109952
48.61877064	-3.85735008
46.17449504	-8.1358368
43.32090753	-12.44799488
40.62192539	-17.14761824
38.13508896	-22.18408864
35.51868617	-27.59112192
32.78248388	-33.40243392
30.41764175	-39.56749536
27.77832159	-45.901136
25.42372186	-52.4027776
22.89555003	-58.8879616
20.53608516	-65.4238528
18.04398121	-71.875232
15.54867651	-78.0908672
13.20680662	-84.1210208
10.60525531	-89.9154304
8.06561565	-95.5581632
5.56451302	-101.0158592
3.00056595	-106.1702016
0.48978791	-111.1564096
-2.0122658	-115.8054592
-4.5721342	-120.302832
-6.9395918	-124.5644608
-9.3469216	-128.640608
-11.9239826	-132.5486208
-14.214988	-136.2373472
-16.6874302	-139.7410368
-18.9257604	-143.227824
-21.2760254	-146.5464768
-23.5736152	-149.6961056
-25.8373685	-152.8292768
-28.0548481	-155.7938688
-30.3182356	-158.724656
-32.4449968	-161.538016
-34.6809493	-164.300224
-36.7751543	-166.9783648
-38.9262412	-169.5893408
-40.9105233	-172.2172192
-43.0486243	-174.8615552
-44.9237151	-177.4387264
-47.0283454	-179.99944
-48.8853291	-182.5597088
-50.9283221	-185.0861728
-52.7953653	-187.6130816
-54.7887924	-190.156448
-56.3125323	-192.6998144
-58.0930638	-195.2098208
-59.8946288	-197.786992
-61.6689417	-200.280096
-63.4207579	-202.8403648
-64.9247446	-205.4677984
-66.5659063	-207.9947072
-68.1042782	-210.6559456
-69.6033266	-213.3176288
-71.1570621	-215.9117024
-72.5086931	-218.6405504
-73.9823184	-221.3017888
-75.3751019	-223.9127648
-76.4734164	-226.489936
-77.699578	-229.100912
-78.8487387	-231.627376
-80.0233225	-234.0528704
-81.1594973	-236.293328
-82.2243411	-238.5168832
-83.1752382	-240.5887616
-83.9944473	-242.6268352
-84.9073012	-244.4629696
-85.7255958	-246.2314944
-86.5733373	-247.8990496
-87.4355279	-249.4825376
-88.2353496	-250.8974464
-88.6304136	-250.3076416
-88.6651646	-249.0444096
-88.6896732	-248.269568
-88.7026591	-247.7473728
-88.7277164	-247.3768544
-88.7483841	-247.006336
-88.74308	-246.7367872
-88.7679544	-246.450336
-88.7685031	-246.2314944
-88.7840496	-245.5745248
-88.258395	-238.786432
-87.5917245	-232.2002784
-86.8676234	-226.0015456
-86.2108295	-220.0385568
-85.5501947	-214.4122816
-84.9885088	-209.0221952
-84.3562235	-203.7668832
-83.8104499	-198.7304128
-83.2291937	-193.8118144
-82.5210049	-187.4276
-81.3189861	-177.7758848
-79.9927782	-167.702944
-78.7331459	-158.1855584
-77.6480002	-149.2246176
-76.5160321	-140.70136
-75.3096237	-132.5824256
-74.2016155	-124.9011744
-73.1530498	-117.5908864
-72.0792439	-110.6342144
-71.0160462	-104.0311584
-70.0011341	-97.7310112
-69.1272379	-91.8018272
-68.1567705	-86.2098016
-67.2940312	-80.8699776
-66.4700667	-75.9513792
-65.6861573	-71.2351648
-64.8459147	-66.8552192
-64.015	-62.6781024
-63.296203	-58.8376992
-62.5230847	-55.1654304
-61.869583	-51.7627104
-61.2449795	-48.4952096
-60.6344593	-45.5470752
-60.0705786	-42.75110688
-59.5752854	-40.106504
-59.0761513	-37.66406272
-58.5483019	-35.42378304
-58.0063692	-33.30137536
-57.5021139	-31.31374208
-57.1187555	-29.47769664
-56.7110714	-27.86062624
-56.3363093	-26.2941296
-56.00398	-24.87917632
-55.6906723	-23.56532608
-55.4183342	-22.38620576
-55.1856854	-21.30818848
-54.6316813	-19.55634368
-54.0467671	-17.45079392
-53.6447529	-15.90111072
-53.3541248	-14.67146112
-53.1209273	-13.7618896
-52.9360154	-13.02071936
-52.7311674	-12.41432352
-52.5488161	-11.87531488
-52.4003013	-11.40364896
-52.2512378	-10.88149824
-52.1164405	-10.49407744
-52.0319407	-10.15718592
-51.9147018	-9.78657856
-51.7555788	-9.4328736
-51.6074298	-9.06226624
-51.4563544	-8.658032
-51.3056448	-8.203224
-51.1582274	-7.8158032
-51.0104442	-7.20940736
-50.7856601	-6.48509504
-50.5100298	-5.50813632
-50.1065524	-3.99212448
-49.383	-1.76865824
-48.2598111	0.926442784
-46.5026908	3.874212448
-44.4821945	6.889360416
-42.3435448	10.14033245
-39.9945601	13.96401117
-37.5952779	18.00666493
-35.2989684	22.20091987
-32.8738973	26.44570854
-30.6372132	30.94316586
-28.2247622	35.50800147
-25.9622892	40.14021094
-23.9847744	44.65449504
-21.6191458	49.23620192
-19.40569	53.95263872
-17.2321064	58.61850176
-14.902692	63.43599712
-12.8531146	68.18614976
-10.4719395	73.03731648
-8.0518067	77.80428256
-5.8767599	82.68916512
-3.4811357	87.54037632
-1.1063621	92.2399552
1.24812789	96.78794624
3.7342693	101.1506336
5.99860788	105.4122624
8.25460622	109.4717741
10.58851996	113.4133693
12.84034818	117.1865187
15.07951972	120.8417517
17.43931381	124.3453968
19.5834688	127.7984682
22.00702183	131.0999962
24.21105828	134.2330339
26.45990523	137.3324003
28.81843731	140.3138947
30.97406013	143.2279574
33.14819243	146.0578195
35.3816392	148.8371523
37.50626047	151.5827693
38.71191898	151.077432
35.35981923	144.4070778
35.36082518	144.4070778
35.35614294	144.3733619
35.34893668	144.3733619
35.36483069	144.356504
35.35413104	144.3059747
37.42141316	154.9011107
39.70184694	158.7247894
41.90321305	161.3356765
44.21411797	163.9802349
46.41561211	166.5069213
48.63587179	169.067279
50.77086349	171.5265338
52.91613417	174.1205629
55.08552936	176.6809206
57.1822218	179.2749942
59.35556763	181.8353075
61.45818603	184.4630525
63.50275197	187.2255274
65.48355897	189.8532723
67.68549207	192.6494186
69.6316761	195.4118934
71.59203488	198.2417555
73.60558098	201.1390048
75.53526743	204.0699254
77.44143294	206.9671747
79.40305373	209.9149533
81.20911807	212.9469325
83.07341777	215.9957696
85.06406479	219.0446067
86.87974967	222.0934438
88.64268619	225.0580358
90.4619742	228.0563437
92.25905815	230.8020051
94.02369564	233.4128922
95.76980536	235.8384755
97.47922534	237.8598246
99.0615664	239.7800707
99.54008767	237.1355123
99.56280385	235.737417
99.60457821	234.8614723
99.6148389	234.356135
99.64262141	233.8508422
99.65513177	233.5139507
99.66173446	233.1602013
99.65750947	232.8401677
99.66215513	232.5875213
99.65714367	232.419031
99.67038563	232.1327133
99.6601981	231.9642675
99.67512274	231.8294931
99.67982327	231.627376
99.66870295	231.4757437
99.67314742	231.3578717
99.67375099	231.2230973
99.67956721	231.0883674
99.68834641	231.0209802
99.67497642	230.8188186
99.61913705	229.7408013
99.49118021	228.780656
99.40552814	227.8373686
99.30401864	226.8267386
99.01922505	224.6032723
98.56684019	220.4427021
98.15394344	216.5684941
97.64540828	212.2226202
96.97731116	206.9334589
96.09655621	200.3641632
95.26405028	193.9801267
94.40367039	187.8319232
93.62400427	182.0374691
92.59189957	174.9796496
91.46746695	167.1469885
90.31192304	159.7523219
89.24797545	152.5934438
88.25649284	145.8051286
87.24260498	139.3200336
86.20473893	133.0876294
85.16089205	127.158401
84.17571949	121.3976182
82.55798728	111.9647446
80.58723978	100.8474579
78.72758574	90.79133056
77.0994831	81.83012288
75.73607334	73.79534464
74.4269483	66.70385376
73.11910356	60.35348864
71.97336309	54.66009312
70.82989058	49.00036896
69.52147885	43.18904806
68.20522071	37.98412746
67.1484428	33.60458218
66.35749175	29.86512634
65.38885335	26.78260006
64.54334323	24.07065002
63.83087457	21.67874246
63.23826028	19.50581885
62.70613102	17.61924413
62.08957512	16.00218262
61.59307478	14.46933955
61.16338781	13.07125754
60.77300605	11.84161238
60.39983518	10.62881626
60.11553542	9.500243008
59.66302253	8.253757728
59.14177582	6.771448384
58.44004339	4.615364896
57.41712027	1.195951552
55.69592153	-3.25095424
53.37283547	-7.63049952
50.7777954	-11.87531488
47.98895449	-16.2716736
45.18842627	-20.88705184
42.65189591	-25.80560576
39.96350368	-30.90946336
37.51825871	-36.4344576
34.82139821	-42.26258304
32.41875065	-48.2590208
29.87885493	-54.441296
27.41467981	-60.6902912
24.96586829	-66.8721216
22.49516364	-72.93608
20.04377323	-78.8990688
17.49156834	-84.6094112
15.13444459	-90.0840096
12.69091888	-95.4233888
10.16166794	-100.611536
7.52148815	-105.5470368
5.04617442	-110.3139584
2.57038515	-114.8282336
0.03782372	-119.190832
-2.5210936	-123.3012288
-4.8837958	-127.3102112
-7.3908061	-131.0830048
-9.7743589	-134.7045664
-12.2592383	-138.1744512
-14.7042455	-141.5771712
-17.051767	-144.7775072
-19.2730875	-147.893776
-21.6902939	-150.94288
-24.0383641	-153.8736672
-26.2695612	-156.7372896
-28.6318976	-159.4994976
-30.7023256	-162.2621504
-32.9571168	-164.8900288
-35.1158855	-167.3995904
-37.2254541	-169.8926944
-39.3183788	-172.4360608
-41.4334344	-174.8615552
-43.4237522	-177.3043968
-45.344568	-179.7298912
-47.4834006	-182.1553856
-49.3809881	-184.58088
-51.4219692	-186.9899168
-53.2919388	-189.3308992
-55.2721971	-191.6389664
-57.0293174	-194.0644608
-58.8339917	-196.3382784
-60.6849397	-198.7304128
-62.4923575	-201.0882976
-64.1560159	-203.3794624
-65.7605976	-205.7880544
-67.3242097	-208.146384
-68.9373877	-210.5380736
-70.5589791	-212.963568
-72.0128512	-215.3557024
-73.478246	-217.7811968
-75.0343592	-220.2066912
-76.3486786	-222.6326304
-77.5739257	-225.0412224
-78.8780027	-227.4164544
-80.1508038	-229.808144
-81.4332986	-232.0819616
-82.5594139	-234.12048
-82.687261	-232.1326688
-83.6546191	-236.5797792
-84.8196921	-238.937664
-85.7972926	-240.7737984
-86.8381765	-242.5089632
-87.7967554	-244.1934208
-88.6889416	-245.8102688
-89.4649863	-247.2589824
-90.3085211	-248.6738912
-91.0796275	-249.9878304
-91.8602447	-251.2679648
-92.627876	-252.4133248
-93.3382596	-253.4746176
-94.1177794	-254.434496
-94.8415147	-255.2093376
-95.5041614	-256.017984
-96.145043	-256.7087584
-96.5702855	-256.1865632
-96.6119867	-254.6871424
-96.6374098	-253.8789408
-96.6725266	-253.2388736
-96.7021564	-252.8007456
-96.6953891	-252.4302272
-96.7076434	-252.0597088
-96.7237386	-251.8573248
-96.719349	-251.5375136
-96.743126	-251.3689344
-96.7445892	-251.116288
-96.7548316	-250.9646112
-96.7531855	-250.7964768
-96.7537342	-250.5940928
-96.7531855	-250.4593184
-96.7562948	-250.2907392
-96.7630621	-249.6342144
-96.1490668	-242.1384448
-95.0021009	-231.0544736
-93.672235	-219.5497216
-92.5210624	-208.8705184
-91.3119105	-198.9154496
-90.15141	-189.5501856
-89.1140012	-180.5888
-87.9478308	-172.1162496
-86.6007723	-161.6727904
-85.0256375	-150.033264
-83.5229311	-139.2526464
-82.0255288	-129.0111264
-80.6096999	-119.5613504
-79.2955634	-110.650672
-78.151341	-102.3297984
-76.816171	-94.6151872
-75.515752	-87.3382592
-74.2511814	-79.3874592
-72.7920052	-71.6897504
-71.5464562	-64.7668832
-70.308589	-58.230992
-68.8102722	-50.8868992
-67.6289211	-44.553392
-66.2458313	-38.2367872
-64.7164215	-31.86960864
-63.5195239	-26.83313824
-62.5603963	-22.95893024
-61.8306253	-20.06168096
-61.2394925	-17.80454336
-60.77767	-16.06955648
-60.426502	-14.67146112
-60.1128285	-13.559728
-59.817445	-12.68382784
-59.530292	-11.85845696
-59.3468433	-11.16786048
-59.054752	-10.56142016
-58.8563055	-9.8876816
-58.6587735	-9.26442784
-58.4758735	-8.57378688
-58.2567593	-7.79894528
-57.9143705	-6.63668288
-57.5255251	-5.27230336
-56.9171997	-3.30148352
-55.8342488	-0.72431232
-54.3412361	2.40874768
-52.362441	5.407051072
-50.1775176	8.455888192
-47.9839979	11.67317107
-45.5560004	15.2778703
-43.1475732	19.0847089
-40.697079	22.9589169
-38.2354279	26.91735667
-35.952653	31.04423331
-33.6278111	35.22164368
-31.4255122	39.4327432
-29.046349	43.7280656
-26.802166	48.0570816
-24.7986794	52.53768544
-22.3982998	56.95094656
-20.2265452	61.53260896
-17.915055	66.04688416
-15.6004555	70.64540448
-13.459611	75.27764064
-11.0054588	79.92669024
-8.539601	84.54206848
-6.3801007	89.10687296
-3.948811	93.50327616
-1.6117148	97.81543424
0.78747595	101.9760045
3.25000497	106.0186582
5.47344711	109.9097242
7.71596572	113.5480992
10.02796804	117.2707194
12.32350936	120.7238352
14.48244267	124.1432352
16.87528679	127.3605181
19.00466346	130.5946589
21.34452145	133.5592509
23.58872274	136.5575587
25.80265408	139.3874208
28.13461079	142.1836115
30.31004168	144.9460864
32.43866846	147.4559149
34.69035036	150.1510026
36.77914152	152.6776445
39.06862885	155.1200858
41.22878759	157.6299142
43.37376563	160.0049683
45.45278993	162.3126797
47.65371708	164.7214051
49.78942209	167.1133171
52.00256696	169.4378419
54.07817103	171.7623667
56.28028703	174.0532202
58.40467053	176.3440291
60.49805248	178.6180246
62.64012241	180.9594074
64.77244377	183.317648
66.80802932	185.608457
68.84756551	187.9329818
71.03155612	190.3080358
73.01177784	192.6325606
74.9248021	195.0076592
76.96792313	197.4332426
78.93660386	199.841968
80.88803712	202.2844093
82.86123548	204.7268506
84.72072491	207.236679
86.63438932	209.6959782
88.68614323	212.2057622
90.54949185	214.6819194
92.37024306	217.1748899
94.33738743	219.6510026
96.20241873	222.1271152
97.99531427	224.6200858
99.8531576	226.9614685
101.6367984	229.2017926
103.3603748	231.408401
104.0185222	229.7744726
104.0827567	228.1742602
104.0997847	227.3488893
104.1021075	226.7256355
104.1215132	226.2540141
104.1184771	225.933936
104.1265064	225.5633731
104.1499359	225.2938688
104.140169	225.0243645
104.1287926	224.8390608
104.1376267	224.6200858
104.1344076	224.4853558
104.1353039	224.215807
104.1417236	223.3230934
103.8371037	220.1731533
103.0431531	213.6881027
102.3261302	207.9609914
101.6041873	202.2844093
100.9034243	196.9615766
100.1892729	191.8409056
99.48765024	186.8717779
98.82330257	182.1048118
98.10611509	177.4389043
97.48476721	172.8740998
96.82907071	168.5114125
96.20095553	164.2665971
95.52943818	160.1060269
94.83670443	155.6759523
93.38171664	146.5968282
91.93920263	137.1134253
90.49281114	128.2532762
88.19533108	119.9489936
86.45236724	110.3476742
83.6846147	95.12034656
83.00429986	92.27362656
83.01474345	92.61051808
82.80162837	91.4651136
82.1332569	87.5235184
81.17711057	82.75655232
79.17031348	72.51516576
77.32380995	63.89080512
75.68312379	56.512952
74.02173335	49.00036896
72.38719263	42.75109354
70.98533729	37.5630175
69.72928983	33.09924934
68.66312915	29.51139024
67.68481534	26.36149011
66.77457691	23.70007379
65.92471377	21.20710323
65.1740373	19.11839805
64.53525905	17.1812896
63.94571748	15.44631606
63.354731	13.86294371
62.80288512	12.48170182
62.27216419	11.03308163
61.80951864	9.601310464
61.25770934	7.849492352
60.33582018	5.305988064
58.92021076	1.431775616
57.05697188	-3.21728288
54.49258585	-7.47891168
51.68532691	-11.47103616
48.78005186	-15.58107712
45.98932708	-19.8932352
43.30647672	-24.40755488
40.51224026	-29.27557952
38.01254596	-34.41310848
35.35610636	-39.87071552
32.74484306	-45.5639776
30.21721993	-51.4931616
27.64939538	-57.5740224
25.17702634	-63.6046208
22.62915618	-69.6854816
20.17383342	-75.6146656
17.74442759	-81.4593376
15.27626525	-87.051808
12.80996849	-92.4756992
10.30731121	-97.7310112
7.69630397	-102.7674816
5.26955019	-107.6358176
2.78898723	-112.3017696
0.26346745	-116.7484352
-2.2408908	-120.976704
-4.7144304	-125.0359488
-7.2165024	-128.960864
-9.5404298	-132.6833952
-12.1141986	-136.271152
-14.4920815	-139.7579392
-16.8741711	-143.0089824
-19.1446917	-146.1755136
-21.5787249	-149.24152
-23.9844086	-152.2230144
-26.2148741	-155.1538016
-28.6264106	-157.9164544
-30.8274292	-160.7124672
-33.084781	-163.3065408
-35.3150636	-165.8161024
-37.4758442	-168.3261088
-39.563099	-170.8361152
-41.7081502	-173.2616096
-43.7732741	-175.6532992
-45.7592023	-178.0454336
-47.972841	-180.470928
-49.9247498	-182.7447456
-51.9854841	-185.0528128
-53.9017274	-187.3435328
-55.9275278	-189.6173504
-57.823835	-191.8916128
-59.7135578	-194.1316256
-61.6142546	-196.3382784
-63.4106984	-198.5618336
-65.0895375	-200.8356512
-66.8450117	-202.9582368
-68.5158032	-205.1986944
-70.2078111	-207.3377376
-71.887016	-209.5612928
-73.3485699	-211.784848
-75.0963623	-214.0586656
-76.5485883	-216.3324832
-77.9256424	-218.623648
-79.3989019	-220.8974656
-80.9144113	-223.1712832
-82.2786624	-225.462448
-83.5984688	-227.753168
-84.8798662	-230.0269856
-86.0902984	-232.2336384
-87.395107	-234.474096
-88.5698737	-236.4783648
-89.5739947	-238.348304
-90.6377411	-240.2685056
-91.6400331	-241.986768
-92.5741034	-243.688128
-93.4897008	-245.2378112
-94.4413295	-246.6358176
-95.2844985	-247.915952
-96.1004154	-249.2298912
-96.8724363	-249.8699584
-96.9532781	-248.0000192
-96.9915042	-246.9556288
-97.0337541	-246.2483968
-97.0546047	-245.7092992
-97.0712486	-245.2880736
-97.0844174	-244.9175552
-97.0937453	-244.597744
-97.1025245	-244.3615552
-97.1061825	-244.1089088
-97.1354465	-243.9069696
-97.1314227	-243.688128
-97.1456889	-243.5026464
-97.1535536	-243.3509696
-97.1665395	-243.1828352
-97.1584919	-243.0311584
-97.1648934	-242.896384
-97.1456889	-242.7278048
-95.5760411	-225.7653568
-93.5072592	-208.382128
-91.4843852	-192.885296
-89.7477497	-178.7526656
-87.9626457	-165.7996448
-86.3028282	-153.8060576
-84.7767106	-142.638464
-83.2665053	-132.2119072
-81.5680959	-121.2293504
-79.8014648	-109.471952
-78.2605323	-98.674432
-76.4373851	-88.9217472
-74.9580899	-79.9941664
-73.1589026	-69.9883904
-71.1546844	-59.5956384
-69.4593843	-50.9878688
-68.0217903	-43.71120768
-66.7272241	-37.66406272
-65.4388765	-32.22335808
-64.141201	-26.91733888
-63.1529923	-22.9926016
-62.3648762	-20.01115168
-61.7241775	-17.7034848
-61.2314449	-15.91796864
-60.8649133	-14.57040256
-60.5675179	-13.42499808
-60.2970088	-12.43118144
-60.0237562	-11.65633984
-59.8108606	-10.96569888
-59.5542519	-10.35930304
-59.3676939	-9.73604928
-59.1387031	-9.14651136
-58.9135532	-8.5906448
-58.7061446	-7.86633248
-58.4550229	-7.02410368
-58.1290951	-5.82816992
